order_id,order_date,customer_id,order_value,payment_type,warehouse,order_status
ORD404,2024-06-18,3959,198.99,UPI,Bangalore,Delivered
ORD405,2024-03-03,3265,216.65,Credit Card,Mumbai,Cancelled
ORD406,2024-06-29,3479,209.53,UPI,Bangalore,Delivered
ORD407,2024-06-03,5646,102.6,COD,Hyderabad,Delivered
ORD408,2024-04-26,2635,83.14,Credit Card,Delhi,Delivered
ORD409,2024-02-21,2757,287.22,COD,Bangalore,Delivered
ORD410,2024-02-13,5452,277.76,UPI,Bangalore,Delivered
ORD411,2024-05-30,3070,142.62,Wallet,Mumbai,Delivered
ORD412,2024-02-10,3849,255.4,Wallet,Hyderabad,Delivered
ORD413,2024-03-29,4251,141.17,Wallet,Hyderabad,Delivered
ORD414,2024-04-01,4730,133.07,Wallet,Mumbai,Delayed
ORD415,2024-06-01,3489,55.46,Wallet,Hyderabad,Delivered
ORD416,2024-05-19,2631,133.66,COD,Delhi,Delivered
ORD417,2024-04-16,3816,165.85,Wallet,Bangalore,Delivered
ORD418,2024-02-04,2015,16.53,UPI,Mumbai,Delivered
ORD419,2024-06-23,2348,138.79,COD,Hyderabad,Delivered
ORD420,2024-03-28,5611,236.59,COD,Delhi,Delivered
ORD421,2024-01-03,4087,207.21,Wallet,Delhi,Delivered
ORD422,2024-04-01,3839,194.2,Credit Card,Hyderabad,Delivered
ORD423,2024-05-04,1335,273.77,UPI,Hyderabad,Delayed
ORD424,2024-02-21,5592,15.23,COD,Mumbai,Delivered
ORD425,2024-01-17,1895,171.54,UPI,Hyderabad,Cancelled
ORD426,2024-01-18,4546,238.33,Credit Card,Mumbai,Delayed
ORD427,2024-06-07,1851,166.99,COD,Bangalore,Delivered
ORD428,2024-03-01,2687,103.93,UPI,Delhi,Delivered
ORD429,2024-02-01,2931,49.51,Wallet,Mumbai,Delivered
ORD430,2024-04-29,4746,267.39,COD,Delhi,Delivered
ORD431,2024-02-04,3427,146.52,COD,Bangalore,Delivered
ORD432,2024-05-30,2568,264.65,COD,Hyderabad,Delivered
ORD433,2024-05-02,5000,179.9,COD,Mumbai,Delivered
ORD434,2024-04-29,3738,205.52,Wallet,Hyderabad,Delivered
ORD435,2024-05-09,4498,243.24,Credit Card,Delhi,Delayed
ORD436,2024-01-13,4913,201.16,Credit Card,Mumbai,Delivered
ORD437,2024-02-27,2066,125.44,UPI,Bangalore,Delivered
ORD438,2024-03-11,5380,158.95,Wallet,Bangalore,Delivered
ORD439,2024-03-15,3444,242.88,Wallet,Hyderabad,Delayed
ORD440,2024-02-08,5107,118.36,UPI,Bangalore,Delivered
ORD441,2024-04-28,4373,122.56,Wallet,Bangalore,Delayed
ORD442,2024-06-02,4969,37.75,Wallet,Hyderabad,Delayed
ORD443,2024-02-04,3546,275.23,COD,Hyderabad,Delayed
ORD444,2024-05-07,1753,36.4,COD,Mumbai,Delivered
ORD445,2024-04-11,3082,197.98,COD,Mumbai,Delivered
ORD446,2024-06-27,3774,129.83,Wallet,Hyderabad,Delivered
ORD447,2024-03-21,3896,127.63,Wallet,Delhi,Delivered
ORD448,2024-03-29,5185,207.07,Credit Card,Delhi,Delivered
ORD449,2024-05-15,1775,29.46,COD,Mumbai,Delivered
ORD450,2024-03-11,2625,182.17,UPI,Mumbai,Delivered
ORD451,2024-03-18,4069,233.89,Wallet,Hyderabad,Delivered
ORD452,2024-04-16,1417,250.18,COD,Delhi,Delivered
ORD453,2024-03-09,1114,59.45,Credit Card,Hyderabad,Delivered
ORD454,2024-04-11,1616,270.25,COD,Mumbai,Delivered
ORD455,2024-01-02,4974,200.28,Credit Card,Bangalore,Delivered
ORD456,2024-06-20,4267,265.74,Credit Card,Bangalore,Delivered
ORD457,2024-01-28,1825,150.73,Wallet,Bangalore,Delivered
ORD458,2024-06-19,2516,167.19,Credit Card,Hyderabad,Cancelled
ORD459,2024-03-28,4146,276.52,Credit Card,Delhi,Delayed
ORD460,2024-02-06,1412,270.97,UPI,Mumbai,Delivered
ORD461,2024-03-16,1728,139.97,Credit Card,Delhi,Delivered
ORD462,2024-04-03,4348,89.58,UPI,Delhi,Delivered
ORD463,2024-01-25,3808,124.02,UPI,Mumbai,Delivered
ORD464,2024-04-30,1675,122.45,COD,Delhi,Delivered
ORD465,2024-01-24,4465,93.19,COD,Bangalore,Delivered
ORD466,2024-04-08,3504,87.89,Wallet,Mumbai,Delivered
ORD467,2024-03-04,3967,259.71,Wallet,Bangalore,Delivered
ORD468,2024-05-20,3786,30.26,Wallet,Hyderabad,Delayed
ORD469,2024-06-21,2122,206.51,Credit Card,Bangalore,Delivered
ORD470,2024-03-13,5079,60.12,COD,Hyderabad,Delayed
ORD471,2024-06-10,2571,109.91,Credit Card,Hyderabad,Delivered
ORD472,2024-01-18,3143,27.85,COD,Mumbai,Delivered
ORD473,2024-05-03,2687,88.29,Credit Card,Bangalore,Delivered
ORD474,2024-06-15,5132,232.84,Wallet,Bangalore,Delivered
ORD475,2024-02-28,4851,266.65,COD,Bangalore,Delayed
ORD476,2024-02-10,4440,74.24,COD,Mumbai,Delayed
ORD477,2024-06-21,4766,144.43,UPI,Hyderabad,Delivered
ORD478,2024-01-05,3326,146.39,COD,Hyderabad,Delivered
ORD479,2024-04-25,3914,263.34,COD,Hyderabad,Delivered
ORD480,2024-01-05,5968,231.21,Credit Card,Mumbai,Delivered
ORD481,2024-02-21,4952,158.79,Wallet,Mumbai,Delivered
ORD482,2024-05-03,1595,204.52,UPI,Delhi,Delivered
ORD483,2024-04-13,1728,255.73,Credit Card,Bangalore,Delayed
ORD484,2024-04-24,2365,12.77,COD,Hyderabad,Delivered
ORD485,2024-01-02,5492,126.84,Credit Card,Delhi,Delivered
ORD486,2024-05-10,1698,273.1,Wallet,Delhi,Delayed
ORD487,2024-06-02,1395,224.69,UPI,Bangalore,Delivered
ORD488,2024-03-14,5171,167.42,Credit Card,Mumbai,Delivered
ORD489,2024-03-28,5360,163.6,COD,Delhi,Delivered
ORD490,2024-06-23,3502,110.85,Credit Card,Mumbai,Delivered
ORD491,2024-03-03,2819,160.95,COD,Mumbai,Delayed
ORD492,2024-03-21,1717,200.06,UPI,Bangalore,Delayed
ORD493,2024-03-04,3782,131.33,UPI,Delhi,Delivered
ORD494,2024-04-14,5946,217.1,Credit Card,Hyderabad,Delivered
ORD495,2024-06-04,4577,259.76,UPI,Delhi,Delivered
ORD496,2024-05-22,1143,54.86,Wallet,Hyderabad,Delivered
ORD497,2024-03-27,5980,140.95,Credit Card,Hyderabad,Delayed
ORD498,2024-01-01,4140,128.33,COD,Mumbai,Cancelled
ORD499,2024-06-20,5491,209.36,Credit Card,Hyderabad,Delivered
ORD500,2024-04-30,3938,82.46,COD,Bangalore,Delayed
ORD501,2024-05-25,4636,195.67,UPI,Delhi,Delivered
ORD502,2024-01-19,4222,264.47,COD,Mumbai,Delivered
ORD503,2024-02-09,2167,131.26,COD,Mumbai,Delivered
ORD504,2024-05-15,3616,274.19,COD,Hyderabad,Delayed
ORD505,2024-01-12,2062,298.02,COD,Mumbai,Delivered
ORD506,2024-06-26,3156,40.77,Wallet,Bangalore,Delayed
ORD507,2024-02-29,3982,77.59,COD,Bangalore,Delivered
ORD508,2024-06-29,4294,285.61,Credit Card,Mumbai,Delivered
ORD509,2024-01-19,5729,287.92,Wallet,Mumbai,Delivered
ORD510,2024-01-09,2156,38.34,COD,Bangalore,Delayed
ORD511,2024-05-15,1732,14.35,COD,Hyderabad,Delivered
ORD512,2024-01-04,5330,56.72,COD,Mumbai,Delayed
ORD513,2024-06-19,5846,298.84,Wallet,Hyderabad,Delivered
ORD514,2024-04-04,1953,62.2,COD,Mumbai,Delivered
ORD515,2024-04-10,3539,155.74,COD,Bangalore,Delayed
ORD516,2024-03-30,4324,256.04,COD,Mumbai,Delivered
ORD517,2024-06-21,4301,15.92,UPI,Mumbai,Delayed
ORD518,2024-03-13,2542,185.3,Credit Card,Mumbai,Delivered
ORD519,2024-05-20,2191,90.34,COD,Bangalore,Delivered
ORD520,2024-06-01,3993,260.08,Credit Card,Bangalore,Delivered
ORD521,2024-06-08,3681,92.2,UPI,Bangalore,Delayed
ORD522,2024-04-12,2217,209.16,UPI,Delhi,Delivered
ORD523,2024-01-01,2540,205.52,COD,Delhi,Delivered
ORD524,2024-06-26,4236,74.23,Credit Card,Delhi,Delivered
ORD525,2024-03-02,3386,20.09,Wallet,Delhi,Delivered
ORD526,2024-04-27,4719,128.68,COD,Bangalore,Delivered
ORD527,2024-06-28,2388,93.87,Wallet,Mumbai,Delivered
ORD528,2024-03-29,2856,244.6,UPI,Bangalore,Delayed
ORD529,2024-04-22,2365,242.11,UPI,Delhi,Delivered
ORD530,2024-01-30,1499,142.54,Credit Card,Hyderabad,Delivered
ORD531,2024-04-09,2680,185.89,Wallet,Hyderabad,Delayed
ORD532,2024-03-08,1510,185.24,Wallet,Bangalore,Delivered
ORD533,2024-01-23,5312,249.88,COD,Mumbai,Delivered
ORD534,2024-06-06,2324,133.25,Credit Card,Delhi,Delayed
ORD535,2024-04-07,2155,89.88,Credit Card,Mumbai,Delayed
ORD536,2024-04-21,2827,86.86,Wallet,Mumbai,Delivered
ORD537,2024-02-04,4141,165.5,UPI,Mumbai,Delivered
ORD538,2024-06-08,4486,140.25,Credit Card,Delhi,Delivered
ORD539,2024-01-27,2810,137.64,UPI,Bangalore,Delayed
ORD540,2024-04-17,3923,36.43,COD,Delhi,Delivered
ORD541,2024-01-12,3214,218.4,Credit Card,Delhi,Delayed
ORD542,2024-03-14,5186,71.98,Credit Card,Bangalore,Delivered
ORD543,2024-02-11,1713,67.12,COD,Bangalore,Delivered
ORD544,2024-04-03,4602,129.7,Credit Card,Bangalore,Delivered
ORD545,2024-03-31,5134,76.06,Wallet,Hyderabad,Delivered
ORD546,2024-05-15,4522,179.32,Wallet,Hyderabad,Delivered
ORD547,2024-05-21,5268,117.72,COD,Bangalore,Delayed
ORD548,2024-01-11,5748,140.18,UPI,Mumbai,Delayed
ORD549,2024-06-03,5849,165.78,UPI,Hyderabad,Delivered
ORD550,2024-05-18,2243,69.03,Credit Card,Delhi,Delayed
ORD551,2024-06-17,4709,55.17,UPI,Delhi,Delivered
ORD552,2024-04-28,2081,265.32,UPI,Hyderabad,Delivered
ORD553,2024-06-22,1455,135.78,COD,Delhi,Delayed
ORD554,2024-01-01,5924,129.51,UPI,Bangalore,Delivered
ORD555,2024-06-04,1894,20.33,UPI,Delhi,Delayed
ORD556,2024-03-29,2384,154.41,UPI,Hyderabad,Delayed
ORD557,2024-06-23,2958,170.71,Wallet,Mumbai,Delivered
ORD558,2024-01-19,4072,172.06,Wallet,Delhi,Delivered
ORD559,2024-01-05,2996,215.04,COD,Delhi,Delivered
ORD560,2024-02-24,5285,61.47,Credit Card,Mumbai,Cancelled
ORD561,2024-01-26,1504,83.14,COD,Hyderabad,Delivered
ORD562,2024-01-15,2214,245.11,Credit Card,Mumbai,Delivered
ORD563,2024-01-15,2531,284.68,Credit Card,Delhi,Delivered
ORD564,2024-01-27,4440,49.42,UPI,Hyderabad,Delivered
ORD565,2024-03-30,1823,154.32,UPI,Bangalore,Delayed
ORD566,2024-02-28,1928,72.11,COD,Hyderabad,Delivered
ORD567,2024-02-08,1133,27.42,COD,Hyderabad,Cancelled
ORD568,2024-02-12,3105,104.4,COD,Bangalore,Delivered
ORD569,2024-01-02,4627,51.67,Wallet,Hyderabad,Delivered
ORD570,2024-06-10,5780,215.88,Wallet,Delhi,Delivered
ORD571,2024-04-20,2852,164.78,Wallet,Delhi,Cancelled
ORD572,2024-01-23,5910,51.71,Wallet,Delhi,Delivered
ORD573,2024-02-02,5175,12.68,Wallet,Delhi,Delivered
ORD574,2024-05-21,3933,244.37,UPI,Bangalore,Delivered
ORD575,2024-06-26,4284,61.1,Credit Card,Delhi,Delivered
ORD576,2024-04-17,5298,185.8,Wallet,Hyderabad,Delivered
ORD577,2024-01-26,3811,107.71,COD,Mumbai,Delivered
ORD578,2024-06-20,2250,179.79,Credit Card,Bangalore,Delivered
ORD579,2024-02-24,4512,101.54,Wallet,Bangalore,Delivered
ORD580,2024-05-01,2256,35.21,Wallet,Mumbai,Delayed
ORD581,2024-02-16,4376,74.66,UPI,Delhi,Delivered
ORD582,2024-05-02,4486,64.54,UPI,Delhi,Delivered
ORD583,2024-06-24,4584,134.13,UPI,Hyderabad,Delivered
ORD584,2024-03-09,2396,200.9,Wallet,Delhi,Delivered
ORD585,2024-01-08,4637,86.5,UPI,Delhi,Delivered
ORD586,2024-06-12,4330,13.5,Wallet,Hyderabad,Delivered
ORD587,2024-02-11,3703,160.49,Credit Card,Delhi,Delivered
ORD588,2024-02-14,1470,185.67,Credit Card,Mumbai,Delivered
ORD589,2024-03-09,2353,289.23,Wallet,Delhi,Delivered
ORD590,2024-02-27,3783,180.95,COD,Mumbai,Cancelled
ORD591,2024-03-13,3831,146.64,Wallet,Mumbai,Cancelled
ORD592,2024-02-11,1357,176.29,Credit Card,Mumbai,Delayed
ORD593,2024-05-22,4019,279.09,Credit Card,Delhi,Delivered
ORD594,2024-03-15,1667,250.23,Wallet,Delhi,Delivered
ORD595,2024-05-28,5468,103.66,Wallet,Bangalore,Delayed
ORD596,2024-06-06,2145,78.8,Wallet,Hyderabad,Delivered
ORD597,2024-01-18,5185,86.16,Credit Card,Hyderabad,Delivered
ORD598,2024-03-08,4719,156.28,COD,Bangalore,Delivered
ORD599,2024-05-12,3745,225.77,Wallet,Mumbai,Delivered
ORD600,2024-01-29,1539,155.93,Credit Card,Hyderabad,Delayed
ORD601,2024-06-13,3779,29.66,Wallet,Bangalore,Delayed
ORD602,2024-04-27,5964,219.84,Credit Card,Mumbai,Delayed
ORD603,2024-02-15,5136,243.73,Wallet,Bangalore,Delayed
ORD604,2024-05-07,5835,93.95,Credit Card,Delhi,Delivered
ORD605,2024-02-23,4775,202.6,Wallet,Delhi,Delivered
ORD606,2024-03-16,3508,133.71,UPI,Mumbai,Delivered
ORD607,2024-06-18,3779,267.84,Wallet,Mumbai,Delivered
ORD608,2024-04-24,1924,255.12,Credit Card,Delhi,Delivered
ORD609,2024-06-24,3956,162.38,Wallet,Hyderabad,Delivered
ORD610,2024-05-09,2581,210.54,COD,Hyderabad,Cancelled
ORD611,2024-05-10,4324,266.17,Wallet,Delhi,Delivered
ORD612,2024-02-22,5485,153.76,Wallet,Hyderabad,Delivered
ORD613,2024-04-13,1255,100.84,Wallet,Delhi,Delivered
ORD614,2024-01-25,5804,228.56,COD,Bangalore,Delivered
ORD615,2024-02-26,2838,73.82,COD,Bangalore,Delivered
ORD616,2024-06-29,2944,122.67,COD,Bangalore,Delayed
ORD617,2024-05-12,1009,261.06,UPI,Hyderabad,Delivered
ORD618,2024-03-01,3871,220.08,COD,Bangalore,Delivered
ORD619,2024-01-24,1797,127.11,UPI,Mumbai,Delivered
ORD620,2024-06-21,5972,72.28,Wallet,Mumbai,Delivered
ORD621,2024-04-30,2015,113.23,UPI,Bangalore,Delivered
ORD622,2024-04-08,2824,92.39,Wallet,Mumbai,Delayed
ORD623,2024-03-11,5469,61.07,UPI,Bangalore,Delayed
ORD624,2024-05-03,4136,225.57,COD,Bangalore,Delivered
ORD625,2024-02-02,3193,83.1,COD,Delhi,Delivered
ORD626,2024-01-01,1223,141.71,UPI,Bangalore,Delivered
ORD627,2024-02-22,5948,121.9,UPI,Mumbai,Delivered
ORD628,2024-04-18,5158,294.8,COD,Hyderabad,Delivered
ORD629,2024-02-24,4925,123.42,Wallet,Bangalore,Delivered
ORD630,2024-02-01,5784,33.19,Wallet,Delhi,Delayed
ORD631,2024-03-05,5000,36.05,Wallet,Mumbai,Delivered
ORD632,2024-03-27,2633,181.32,Wallet,Delhi,Delivered
ORD633,2024-03-03,3152,183.82,Credit Card,Bangalore,Delivered
ORD634,2024-05-10,1510,131.44,Wallet,Bangalore,Delivered
ORD635,2024-03-23,1384,135.23,Credit Card,Bangalore,Delivered
ORD636,2024-03-18,1404,25.64,Credit Card,Bangalore,Delayed
ORD637,2024-01-18,5613,159.8,COD,Mumbai,Delivered
ORD638,2024-02-15,5571,156.37,COD,Hyderabad,Delivered
ORD639,2024-04-06,3000,53.37,UPI,Bangalore,Delivered
ORD640,2024-01-14,3756,40.11,Wallet,Delhi,Delivered
ORD641,2024-01-31,2668,45.84,Wallet,Mumbai,Delivered
ORD642,2024-05-13,2460,39.3,COD,Mumbai,Delivered
ORD643,2024-01-03,4636,186.82,COD,Mumbai,Delivered
ORD644,2024-01-17,3724,66.98,COD,Delhi,Delivered
ORD645,2024-04-05,5809,82.91,UPI,Hyderabad,Cancelled
ORD646,2024-03-15,5178,60.34,Wallet,Delhi,Delivered
ORD647,2024-04-26,3048,287.77,UPI,Delhi,Delivered
ORD648,2024-03-19,5146,257.84,Credit Card,Delhi,Delivered
ORD649,2024-03-26,5780,76.84,Credit Card,Bangalore,Delivered
ORD650,2024-04-16,1716,104.99,Wallet,Bangalore,Delivered
ORD651,2024-04-08,5544,70.87,COD,Delhi,Delivered
ORD652,2024-03-08,5976,152.64,COD,Delhi,Delivered
ORD653,2024-02-07,5583,15.69,UPI,Bangalore,Delayed
ORD654,2024-04-05,2823,204.7,Credit Card,Bangalore,Delivered
ORD655,2024-04-09,3081,161.72,Credit Card,Hyderabad,Delayed
ORD656,2024-05-05,4419,270.61,Wallet,Delhi,Delayed
ORD657,2024-01-18,2574,57.67,Credit Card,Mumbai,Delivered
ORD658,2024-04-30,1249,243.19,COD,Hyderabad,Delivered
ORD659,2024-06-04,1673,239.67,COD,Mumbai,Delivered
ORD660,2024-02-06,5533,46.88,COD,Hyderabad,Delivered
ORD661,2024-03-30,3165,125.58,Wallet,Delhi,Delivered
ORD662,2024-05-03,1770,59.34,UPI,Mumbai,Delivered
ORD663,2024-01-17,4962,83.87,Credit Card,Bangalore,Delayed
ORD664,2024-01-28,5363,86.34,Wallet,Hyderabad,Delivered
ORD665,2024-01-08,2984,171.31,UPI,Mumbai,Delivered
ORD666,2024-06-19,2077,129.31,Wallet,Hyderabad,Delivered
ORD667,2024-03-06,1235,284.84,Credit Card,Delhi,Delivered
ORD668,2024-06-28,1388,46.65,COD,Mumbai,Delayed
ORD669,2024-01-13,4037,292.37,UPI,Mumbai,Delivered
ORD670,2024-05-13,5858,76.89,UPI,Mumbai,Delivered
ORD671,2024-04-21,2848,234.13,Wallet,Hyderabad,Delayed
ORD672,2024-01-15,5719,108.3,Wallet,Bangalore,Delayed
ORD673,2024-05-20,3814,51.49,COD,Bangalore,Delayed
ORD674,2024-03-08,4374,258.79,Wallet,Bangalore,Delayed
ORD675,2024-02-10,4278,99.57,Credit Card,Delhi,Delivered
ORD676,2024-02-10,2252,201.07,Credit Card,Mumbai,Delivered
ORD677,2024-04-22,4981,174.27,Credit Card,Bangalore,Delivered
ORD678,2024-01-09,5673,146.81,Credit Card,Bangalore,Delivered
ORD679,2024-06-08,3122,153.79,COD,Mumbai,Delivered
ORD680,2024-02-07,5530,222.35,COD,Delhi,Delayed
ORD681,2024-05-11,3150,35.45,COD,Hyderabad,Delivered
ORD682,2024-05-17,5859,203.77,Wallet,Hyderabad,Delayed
ORD683,2024-04-05,2329,269.79,COD,Hyderabad,Delivered
ORD684,2024-02-19,2358,26.76,UPI,Mumbai,Delivered
ORD685,2024-05-07,3482,50.79,UPI,Delhi,Delivered
ORD686,2024-04-05,5542,217.82,UPI,Mumbai,Delivered
ORD687,2024-02-09,3017,136.81,Wallet,Hyderabad,Delivered
ORD688,2024-04-10,2331,127.03,Wallet,Bangalore,Delivered
ORD689,2024-03-23,5344,49.72,COD,Bangalore,Delivered
ORD690,2024-02-09,5261,156.96,Credit Card,Bangalore,Cancelled
ORD691,2024-05-22,2358,46.7,UPI,Hyderabad,Delivered
ORD692,2024-06-04,5637,148.22,Wallet,Delhi,Delivered
ORD693,2024-02-24,5854,231.45,UPI,Hyderabad,Delivered
ORD694,2024-03-28,4177,84.9,COD,Mumbai,Delivered
ORD695,2024-01-04,3128,149.43,Wallet,Delhi,Delayed
ORD696,2024-06-16,3180,297.68,Credit Card,Bangalore,Delivered
ORD697,2024-06-23,5892,209.13,Credit Card,Delhi,Delayed
ORD698,2024-02-09,1137,253.99,Wallet,Delhi,Delivered
ORD699,2024-05-13,4472,130.31,Credit Card,Hyderabad,Delivered
ORD700,2024-05-04,3832,232.68,COD,Delhi,Delayed
ORD701,2024-01-18,4579,21.75,Credit Card,Hyderabad,Cancelled
ORD702,2024-01-18,4031,45.64,UPI,Mumbai,Cancelled
ORD703,2024-01-04,5164,68.89,UPI,Delhi,Delivered
ORD704,2024-03-22,3593,126.57,UPI,Delhi,Delivered
ORD705,2024-03-28,5300,255.27,Wallet,Delhi,Delivered
ORD706,2024-01-13,4818,110.42,Wallet,Bangalore,Delayed
ORD707,2024-02-03,5138,199.84,Wallet,Hyderabad,Delayed
ORD708,2024-02-20,4823,215.7,Wallet,Hyderabad,Delivered
ORD709,2024-01-12,5042,179.99,Wallet,Bangalore,Delivered
ORD710,2024-03-09,2906,113.6,COD,Hyderabad,Delivered
ORD711,2024-03-28,1760,177.35,Wallet,Mumbai,Delivered
ORD712,2024-02-20,4445,109.26,Credit Card,Bangalore,Delivered
ORD713,2024-01-19,1899,34.32,COD,Hyderabad,Delivered
ORD714,2024-03-10,5455,297.91,Wallet,Mumbai,Delayed
ORD715,2024-06-15,3947,46.88,Credit Card,Hyderabad,Delivered
ORD716,2024-03-22,2719,30.98,COD,Bangalore,Delivered
ORD717,2024-03-08,1280,264.77,UPI,Hyderabad,Delivered
ORD718,2024-01-11,4266,97.53,COD,Mumbai,Delivered
ORD719,2024-05-07,2887,198.59,Wallet,Mumbai,Delivered
ORD720,2024-03-06,4266,105.41,COD,Mumbai,Delayed
ORD721,2024-02-04,1666,123.52,COD,Hyderabad,Delivered
ORD722,2024-02-23,5188,86.01,UPI,Bangalore,Delivered
ORD723,2024-03-20,1671,109.48,COD,Hyderabad,Delayed
ORD724,2024-03-04,2969,129.1,COD,Delhi,Delivered
ORD725,2024-04-26,5156,218.92,UPI,Bangalore,Delivered
ORD726,2024-02-01,4122,158.35,Wallet,Delhi,Delivered
ORD727,2024-05-12,5699,283.63,Credit Card,Hyderabad,Delivered
ORD728,2024-06-01,5777,22.15,COD,Bangalore,Delivered
ORD729,2024-06-15,4900,155.89,UPI,Delhi,Delivered
ORD730,2024-02-24,1523,179.43,COD,Hyderabad,Delayed
ORD731,2024-04-27,3393,276.86,Wallet,Bangalore,Delivered
ORD732,2024-04-18,4117,24.26,Wallet,Mumbai,Delivered
ORD733,2024-05-14,3593,176.31,UPI,Mumbai,Delivered
ORD734,2024-02-27,2968,257.55,Credit Card,Mumbai,Delivered
ORD735,2024-02-24,2753,80.16,Credit Card,Delhi,Delivered
ORD736,2024-02-16,3296,264.12,COD,Delhi,Delayed
ORD737,2024-06-18,3261,15.52,UPI,Hyderabad,Delivered
ORD738,2024-05-16,3286,222.41,Credit Card,Mumbai,Delivered
ORD739,2024-06-29,5202,280.6,Wallet,Delhi,Delayed
ORD740,2024-04-27,3878,200.59,Credit Card,Mumbai,Delivered
ORD741,2024-06-28,5143,137.32,UPI,Hyderabad,Delivered
ORD742,2024-03-23,4644,23.02,Wallet,Bangalore,Delivered
ORD743,2024-03-17,5432,276.83,COD,Delhi,Delivered
ORD744,2024-05-27,3055,146.39,Wallet,Delhi,Delivered
ORD745,2024-01-06,5720,18.41,Credit Card,Bangalore,Delivered
ORD746,2024-02-03,2276,210.05,Credit Card,Delhi,Delivered
ORD747,2024-04-09,3766,149.73,Credit Card,Hyderabad,Delivered
ORD748,2024-05-01,1302,46.06,COD,Delhi,Delivered
ORD749,2024-05-11,1638,72.14,Credit Card,Delhi,Delivered
ORD750,2024-02-06,1055,28.7,UPI,Bangalore,Delivered
ORD751,2024-01-04,5821,176.55,COD,Hyderabad,Delivered
ORD752,2024-04-09,1525,190.39,Wallet,Mumbai,Delivered
ORD753,2024-05-05,5569,156.67,Credit Card,Mumbai,Delivered
ORD754,2024-02-16,5123,246.96,UPI,Bangalore,Delivered
ORD755,2024-06-06,3125,259.69,UPI,Hyderabad,Delivered
ORD756,2024-06-28,4287,188.53,COD,Bangalore,Delivered
ORD757,2024-05-09,1364,13.7,UPI,Bangalore,Delivered
ORD758,2024-03-21,5621,211.62,COD,Mumbai,Delayed
ORD759,2024-06-19,5978,131.22,COD,Hyderabad,Delivered
ORD760,2024-03-21,2646,174.01,COD,Hyderabad,Delayed
ORD761,2024-02-25,1918,198.23,Wallet,Bangalore,Delayed
ORD762,2024-04-21,3797,111.57,Wallet,Mumbai,Cancelled
ORD763,2024-05-04,2531,275.96,UPI,Hyderabad,Delayed
ORD764,2024-04-14,4345,48.85,Wallet,Bangalore,Delivered
ORD765,2024-04-05,2906,204.74,COD,Delhi,Delivered
ORD766,2024-04-30,4086,11.26,COD,Mumbai,Delivered
ORD767,2024-05-07,5580,278.15,Wallet,Hyderabad,Delivered
ORD768,2024-02-21,3075,42.63,UPI,Hyderabad,Delivered
ORD769,2024-04-14,1713,37.52,COD,Hyderabad,Delivered
ORD770,2024-06-17,2062,106.57,Wallet,Mumbai,Delivered
ORD771,2024-02-02,2976,118.33,Credit Card,Bangalore,Delivered
ORD772,2024-04-01,2296,72.15,UPI,Delhi,Delivered
ORD773,2024-01-22,1125,179.69,UPI,Hyderabad,Delivered
ORD774,2024-03-16,5632,138.45,UPI,Mumbai,Delivered
ORD775,2024-04-03,4596,19.91,Credit Card,Hyderabad,Delayed
ORD776,2024-03-23,4283,102.7,COD,Bangalore,Delayed
ORD777,2024-05-17,2603,245.03,UPI,Delhi,Delayed
ORD778,2024-02-04,1066,210.01,Wallet,Hyderabad,Delivered
ORD779,2024-02-08,1232,220.21,UPI,Mumbai,Delayed
ORD780,2024-06-09,3156,212.45,Wallet,Bangalore,Delivered
ORD781,2024-05-27,2169,100.18,UPI,Delhi,Delayed
ORD782,2024-03-30,3158,38.9,Wallet,Mumbai,Delivered
ORD783,2024-04-30,5206,89.02,Wallet,Hyderabad,Delivered
ORD784,2024-03-19,2493,251.22,Wallet,Mumbai,Delivered
ORD785,2024-02-04,5718,294.34,Credit Card,Delhi,Delivered
ORD786,2024-06-07,5007,153.22,Credit Card,Bangalore,Delivered
ORD787,2024-01-12,3472,12.81,Credit Card,Bangalore,Delivered
ORD788,2024-04-25,3660,50.61,COD,Hyderabad,Delivered
ORD789,2024-06-04,3739,103.4,Wallet,Hyderabad,Delivered
ORD790,2024-03-29,2761,177.79,COD,Hyderabad,Delivered
ORD791,2024-05-10,4514,31.78,Credit Card,Hyderabad,Delivered
ORD792,2024-05-02,2975,283.57,Wallet,Delhi,Delivered
ORD793,2024-04-23,3362,115.87,COD,Hyderabad,Delivered
ORD794,2024-04-07,1876,274.65,Credit Card,Mumbai,Delivered
ORD795,2024-03-28,4812,236.35,COD,Delhi,Delivered
ORD796,2024-05-28,4448,229.08,COD,Delhi,Delivered
ORD797,2024-05-27,2312,185.95,Credit Card,Hyderabad,Delivered
ORD798,2024-01-11,2460,191.77,Wallet,Delhi,Delivered
ORD799,2024-02-18,3709,195.02,UPI,Mumbai,Cancelled
ORD800,2024-02-02,3324,192.33,UPI,Delhi,Delayed
ORD801,2024-06-07,2733,170.58,COD,Delhi,Delivered
ORD802,2024-04-17,2605,296.06,COD,Mumbai,Delivered
ORD803,2024-02-26,3563,222.36,COD,Mumbai,Delivered
ORD804,2024-01-11,4421,235.31,Wallet,Delhi,Delivered
ORD805,2024-02-01,4517,263.01,COD,Bangalore,Delivered
ORD806,2024-06-06,3397,72.54,COD,Delhi,Delayed
ORD807,2024-06-18,4735,34.3,COD,Mumbai,Delivered
ORD808,2024-05-11,3870,150.04,Credit Card,Mumbai,Delivered
