ticket_id,order_id,issue_type,created_time,resolved_time,status
TKT340,ORD9172,Late Delivery,2024-04-09,2024-04-10 01:00:00,Closed
TKT341,ORD5933,Late Delivery,2024-01-04,2024-01-04 08:00:00,Closed
TKT342,ORD9980,Wrong Item,2024-04-17,2024-04-17 20:00:00,Closed
TKT343,ORD4148,Damaged Item,2024-05-11,2024-05-12 12:00:00,Closed
TKT344,ORD402,Wrong Item,2024-03-30,2024-04-01 09:00:00,Closed
TKT345,ORD2671,Refund,2024-02-06,2024-02-07 00:00:00,Closed
TKT346,ORD9528,Wrong Item,2024-05-19,2024-05-19 11:00:00,Closed
TKT347,ORD7820,Wrong Item,2024-05-05,2024-05-05 07:00:00,Closed
TKT348,ORD8763,Wrong Item,2024-03-22,2024-03-24 09:00:00,Closed
TKT349,ORD5720,Damaged Item,2024-04-02,2024-04-04 18:00:00,Closed
TKT350,ORD3277,Late Delivery,2024-05-25,2024-05-27 18:00:00,Closed
TKT351,ORD929,Wrong Item,2024-03-04,2024-03-04 15:00:00,Closed
TKT352,ORD4599,Damaged Item,2024-01-25,2024-01-25 02:00:00,Closed
TKT353,ORD5654,Wrong Item,2024-03-19,2024-03-19 11:00:00,Closed
TKT354,ORD8064,Damaged Item,2024-03-29,2024-03-29 12:00:00,Closed
TKT355,ORD394,Wrong Item,2024-02-25,2024-02-27 21:00:00,Closed
TKT356,ORD1292,Wrong Item,2024-02-09,2024-02-09 03:00:00,Closed
TKT357,ORD6598,Refund,2024-06-20,2024-06-22 19:00:00,Closed
TKT358,ORD2329,Late Delivery,2024-03-02,2024-03-03 04:00:00,Closed
TKT359,ORD3934,Wrong Item,2024-04-06,2024-04-06 12:00:00,Closed
TKT360,ORD7786,Wrong Item,2024-01-01,2024-01-01 06:00:00,Closed
TKT361,ORD5564,Damaged Item,2024-06-06,2024-06-07 05:00:00,Closed
TKT362,ORD1147,Refund,2024-03-06,2024-03-08 12:00:00,Closed
TKT363,ORD5661,Wrong Item,2024-02-10,2024-02-10 13:00:00,Closed
TKT364,ORD3959,Wrong Item,2024-02-17,2024-02-17 20:00:00,Closed
TKT365,ORD95,Refund,2024-05-22,2024-05-24 03:00:00,Closed
TKT366,ORD7615,Wrong Item,2024-06-21,2024-06-22 18:00:00,Closed
TKT367,ORD3388,Wrong Item,2024-01-01,2024-01-03 01:00:00,Closed
TKT368,ORD3902,Wrong Item,2024-06-19,2024-06-21 11:00:00,Closed
TKT369,ORD6324,Wrong Item,2024-03-15,2024-03-15 09:00:00,Closed
TKT370,ORD5178,Wrong Item,2024-05-08,2024-05-10 21:00:00,Closed
TKT371,ORD334,Refund,2024-05-15,2024-05-17 19:00:00,Closed
TKT372,ORD5208,Late Delivery,2024-05-03,2024-05-05 06:00:00,Closed
TKT373,ORD5393,Wrong Item,2024-04-25,2024-04-27 04:00:00,Closed
TKT374,ORD5012,Damaged Item,2024-01-21,2024-01-21 10:00:00,Closed
TKT375,ORD950,Late Delivery,2024-02-23,2024-02-23 03:00:00,Closed
TKT376,ORD4025,Wrong Item,2024-02-15,2024-02-17 18:00:00,Closed
TKT377,ORD4579,Wrong Item,2024-05-06,2024-05-08 06:00:00,Closed
TKT378,ORD6841,Damaged Item,2024-01-11,2024-01-12 03:00:00,Closed
TKT379,ORD194,Wrong Item,2024-04-27,2024-04-28 14:00:00,Closed
TKT380,ORD9011,Late Delivery,2024-02-04,2024-02-05 15:00:00,Closed
TKT381,ORD1835,Refund,2024-01-01,2024-01-01 06:00:00,Closed
TKT382,ORD1948,Late Delivery,2024-05-04,2024-05-04 13:00:00,Closed
TKT383,ORD9487,Wrong Item,2024-05-13,2024-05-14 02:00:00,Closed
TKT384,ORD5587,Damaged Item,2024-02-10,2024-02-10 23:00:00,Closed
TKT385,ORD7603,Damaged Item,2024-05-24,2024-05-24 18:00:00,Closed
TKT386,ORD6392,Late Delivery,2024-03-10,2024-03-11 07:00:00,Closed
TKT387,ORD6571,Wrong Item,2024-05-08,2024-05-09 02:00:00,Closed
TKT388,ORD4692,Late Delivery,2024-04-19,2024-04-19 15:00:00,Closed
TKT389,ORD7072,Damaged Item,2024-03-05,2024-03-07 07:00:00,Closed
TKT390,ORD7399,Wrong Item,2024-04-10,2024-04-12 11:00:00,Closed
TKT391,ORD653,Damaged Item,2024-02-24,2024-02-26 07:00:00,Closed
TKT392,ORD7195,Refund,2024-02-25,2024-02-27 05:00:00,Closed
TKT393,ORD339,Damaged Item,2024-04-13,2024-04-13 07:00:00,Closed
TKT394,ORD4166,Damaged Item,2024-06-02,2024-06-03 11:00:00,Closed
TKT395,ORD987,Wrong Item,2024-04-19,2024-04-21 15:00:00,Closed
TKT396,ORD394,Wrong Item,2024-03-17,2024-03-18 08:00:00,Closed
TKT397,ORD1225,Damaged Item,2024-06-22,2024-06-22 15:00:00,Closed
TKT398,ORD2664,Damaged Item,2024-06-27,2024-06-28 16:00:00,Closed
TKT399,ORD9798,Wrong Item,2024-01-28,2024-01-30 03:00:00,Closed
TKT400,ORD8700,Late Delivery,2024-06-06,2024-06-08 13:00:00,Closed
TKT401,ORD1041,Refund,2024-03-03,2024-03-03 02:00:00,Closed
TKT402,ORD6156,Wrong Item,2024-03-03,2024-03-05 15:00:00,Closed
TKT403,ORD2598,Damaged Item,2024-03-28,2024-03-29 21:00:00,Closed
TKT404,ORD3176,Wrong Item,2024-06-15,2024-06-15 04:00:00,Closed
TKT405,ORD5758,Damaged Item,2024-01-15,2024-01-17 17:00:00,Closed
TKT406,ORD9778,Refund,2024-06-13,2024-06-14 00:00:00,Closed
TKT407,ORD8359,Refund,2024-02-09,2024-02-10 15:00:00,Closed
TKT408,ORD8984,Refund,2024-02-01,2024-02-02 04:00:00,Closed
TKT409,ORD1843,Late Delivery,2024-05-27,2024-05-28 18:00:00,Closed
TKT410,ORD3888,Wrong Item,2024-02-28,2024-03-01 12:00:00,Closed
TKT411,ORD3412,Late Delivery,2024-01-31,2024-02-02 14:00:00,Closed
TKT412,ORD5661,Wrong Item,2024-02-27,2024-02-28 00:00:00,Closed
TKT413,ORD5024,Damaged Item,2024-05-21,2024-05-22 13:00:00,Closed
TKT414,ORD4140,Late Delivery,2024-04-05,2024-04-07 17:00:00,Closed
TKT415,ORD535,Refund,2024-01-21,2024-01-23 03:00:00,Closed
TKT416,ORD2520,Late Delivery,2024-04-16,2024-04-18 09:00:00,Closed
TKT417,ORD6894,Refund,2024-04-09,2024-04-10 04:00:00,Closed
TKT418,ORD4252,Damaged Item,2024-02-28,2024-03-01 11:00:00,Closed
TKT419,ORD7388,Refund,2024-04-11,2024-04-13 14:00:00,Closed
TKT420,ORD8822,Damaged Item,2024-03-09,2024-03-11 07:00:00,Closed
TKT421,ORD9709,Late Delivery,2024-03-05,2024-03-07 00:00:00,Closed
TKT422,ORD3490,Late Delivery,2024-02-12,2024-02-14 03:00:00,Closed
TKT423,ORD2915,Wrong Item,2024-01-30,2024-01-30 02:00:00,Closed
TKT424,ORD9879,Wrong Item,2024-05-06,2024-05-07 03:00:00,Closed
TKT425,ORD558,Refund,2024-01-28,2024-01-28 17:00:00,Closed
TKT426,ORD2866,Wrong Item,2024-01-13,2024-01-15 03:00:00,Closed
TKT427,ORD2645,Late Delivery,2024-03-28,2024-03-28 11:00:00,Closed
TKT428,ORD9065,Refund,2024-01-13,2024-01-14 04:00:00,Closed
TKT429,ORD4144,Late Delivery,2024-06-29,2024-06-30 21:00:00,Closed
TKT430,ORD197,Refund,2024-01-09,2024-01-10 12:00:00,Closed
TKT431,ORD5911,Late Delivery,2024-04-10,2024-04-10 17:00:00,Closed
TKT432,ORD323,Wrong Item,2024-06-07,2024-06-07 19:00:00,Closed
TKT433,ORD9579,Damaged Item,2024-02-22,2024-02-24 11:00:00,Closed
TKT434,ORD6528,Refund,2024-01-18,2024-01-18 16:00:00,Closed
TKT435,ORD6343,Damaged Item,2024-06-23,2024-06-24 01:00:00,Closed
TKT436,ORD5464,Damaged Item,2024-01-19,2024-01-20 06:00:00,Closed
TKT437,ORD2214,Wrong Item,2024-01-26,2024-01-26 09:00:00,Closed
TKT438,ORD6030,Damaged Item,2024-05-24,2024-05-26 22:00:00,Closed
TKT439,ORD9778,Refund,2024-03-06,2024-03-07 09:00:00,Closed
TKT440,ORD6607,Damaged Item,2024-02-15,2024-02-16 09:00:00,Closed
TKT441,ORD3290,Wrong Item,2024-03-09,2024-03-09 04:00:00,Closed
TKT442,ORD8417,Late Delivery,2024-02-02,2024-02-03 20:00:00,Closed
TKT443,ORD9928,Damaged Item,2024-02-06,2024-02-06 20:00:00,Closed
TKT444,ORD3470,Late Delivery,2024-05-18,2024-05-20 12:00:00,Closed
TKT445,ORD3119,Wrong Item,2024-05-31,2024-06-01 20:00:00,Closed
TKT446,ORD6619,Refund,2024-03-30,2024-03-31 04:00:00,Closed
TKT447,ORD1240,Refund,2024-06-20,2024-06-20 21:00:00,Closed
TKT448,ORD6955,Refund,2024-05-16,2024-05-17 22:00:00,Closed
TKT449,ORD5836,Wrong Item,2024-04-29,2024-05-01 06:00:00,Closed
TKT450,ORD1111,Refund,2024-05-13,2024-05-14 10:00:00,Closed
TKT451,ORD8679,Late Delivery,2024-05-28,2024-05-30 18:00:00,Closed
TKT452,ORD818,Wrong Item,2024-01-08,2024-01-09 21:00:00,Closed
TKT453,ORD7741,Damaged Item,2024-03-27,2024-03-28 04:00:00,Closed
TKT454,ORD2018,Late Delivery,2024-02-23,2024-02-25 14:00:00,Closed
TKT455,ORD8030,Refund,2024-01-05,2024-01-05 07:00:00,Closed
TKT456,ORD9418,Wrong Item,2024-03-29,2024-03-29 16:00:00,Closed
TKT457,ORD4213,Damaged Item,2024-01-08,2024-01-09 02:00:00,Closed
TKT458,ORD7689,Wrong Item,2024-03-15,2024-03-15 17:00:00,Closed
TKT459,ORD6468,Wrong Item,2024-01-24,2024-01-25 23:00:00,Closed
TKT460,ORD236,Wrong Item,2024-04-16,2024-04-16 21:00:00,Closed
TKT461,ORD1338,Refund,2024-03-02,2024-03-03 15:00:00,Closed
TKT462,ORD2540,Late Delivery,2024-01-08,2024-01-08 12:00:00,Closed
TKT463,ORD2564,Wrong Item,2024-04-24,2024-04-24 11:00:00,Closed
TKT464,ORD6619,Late Delivery,2024-04-07,2024-04-09 15:00:00,Closed
TKT465,ORD5018,Damaged Item,2024-03-15,2024-03-17 23:00:00,Closed
TKT466,ORD6821,Late Delivery,2024-01-02,2024-01-02 11:00:00,Closed
TKT467,ORD5479,Damaged Item,2024-06-22,2024-06-22 03:00:00,Closed
TKT468,ORD8577,Damaged Item,2024-05-07,2024-05-07 13:00:00,Closed
TKT469,ORD2971,Wrong Item,2024-03-13,2024-03-14 07:00:00,Closed
TKT470,ORD5297,Refund,2024-03-11,2024-03-12 13:00:00,Closed
TKT471,ORD5234,Refund,2024-05-11,2024-05-12 21:00:00,Closed
TKT472,ORD7569,Wrong Item,2024-06-26,2024-06-26 18:00:00,Closed
TKT473,ORD3228,Wrong Item,2024-03-15,2024-03-17 22:00:00,Closed
TKT474,ORD8023,Late Delivery,2024-05-23,2024-05-24 03:00:00,Closed
TKT475,ORD8778,Wrong Item,2024-05-11,2024-05-12 15:00:00,Closed
TKT476,ORD9305,Refund,2024-01-29,2024-01-29 05:00:00,Closed
TKT477,ORD9963,Refund,2024-05-14,2024-05-15 14:00:00,Closed
TKT478,ORD7315,Wrong Item,2024-04-07,2024-04-07 12:00:00,Closed
TKT479,ORD8213,Late Delivery,2024-06-23,2024-06-25 00:00:00,Closed
TKT480,ORD5602,Late Delivery,2024-02-13,2024-02-15 07:00:00,Closed
TKT481,ORD3590,Damaged Item,2024-01-22,2024-01-24 05:00:00,Closed
TKT482,ORD9342,Refund,2024-03-23,2024-03-25 17:00:00,Closed
TKT483,ORD1480,Wrong Item,2024-01-27,2024-01-27 07:00:00,Closed
TKT484,ORD8647,Late Delivery,2024-02-01,2024-02-03 00:00:00,Closed
TKT485,ORD7201,Damaged Item,2024-04-03,2024-04-05 04:00:00,Closed
TKT486,ORD4986,Refund,2024-06-07,2024-06-07 04:00:00,Closed
TKT487,ORD626,Wrong Item,2024-02-26,2024-02-28 11:00:00,Closed
TKT488,ORD5752,Damaged Item,2024-01-30,2024-01-30 12:00:00,Closed
TKT489,ORD5573,Refund,2024-01-26,2024-01-26 05:00:00,Closed
TKT490,ORD985,Refund,2024-01-15,2024-01-15 22:00:00,Closed
TKT491,ORD7771,Damaged Item,2024-04-29,2024-04-30 01:00:00,Closed
TKT492,ORD2985,Wrong Item,2024-01-08,2024-01-09 11:00:00,Closed
TKT493,ORD1756,Damaged Item,2024-06-17,2024-06-18 06:00:00,Closed
TKT494,ORD9976,Late Delivery,2024-04-03,2024-04-03 03:00:00,Closed
TKT495,ORD4163,Late Delivery,2024-04-02,2024-04-04 04:00:00,Closed
TKT496,ORD8819,Damaged Item,2024-04-06,2024-04-08 09:00:00,Closed
TKT497,ORD2166,Wrong Item,2024-04-18,2024-04-18 23:00:00,Closed
TKT498,ORD3451,Damaged Item,2024-02-03,2024-02-04 07:00:00,Closed
TKT499,ORD4502,Damaged Item,2024-05-14,2024-05-16 04:00:00,Closed
TKT500,ORD6005,Refund,2024-02-15,2024-02-17 15:00:00,Closed
TKT501,ORD828,Refund,2024-05-19,2024-05-19 19:00:00,Closed
TKT502,ORD945,Refund,2024-02-25,2024-02-27 05:00:00,Closed
TKT503,ORD3527,Damaged Item,2024-04-10,2024-04-12 19:00:00,Closed
TKT504,ORD618,Wrong Item,2024-01-27,2024-01-29 06:00:00,Closed
TKT505,ORD3051,Late Delivery,2024-05-29,2024-05-29 17:00:00,Closed
TKT506,ORD5006,Damaged Item,2024-05-29,2024-05-30 00:00:00,Closed
TKT507,ORD1447,Refund,2024-05-07,2024-05-07 15:00:00,Closed
TKT508,ORD7155,Damaged Item,2024-06-26,2024-06-26 18:00:00,Closed
TKT509,ORD3144,Wrong Item,2024-06-10,2024-06-11 19:00:00,Closed
TKT510,ORD4436,Wrong Item,2024-01-20,2024-01-21 04:00:00,Closed
TKT511,ORD2335,Refund,2024-01-30,2024-01-30 09:00:00,Closed
TKT512,ORD4200,Wrong Item,2024-05-27,2024-05-27 06:00:00,Closed
TKT513,ORD7248,Wrong Item,2024-04-20,2024-04-22 07:00:00,Closed
TKT514,ORD8159,Late Delivery,2024-06-24,2024-06-24 16:00:00,Closed
TKT515,ORD9045,Refund,2024-03-13,2024-03-13 08:00:00,Closed
TKT516,ORD6590,Wrong Item,2024-02-10,2024-02-10 14:00:00,Closed
TKT517,ORD9097,Damaged Item,2024-05-18,2024-05-18 04:00:00,Closed
TKT518,ORD8501,Wrong Item,2024-03-25,2024-03-25 16:00:00,Closed
TKT519,ORD256,Wrong Item,2024-04-18,2024-04-18 10:00:00,Closed
TKT520,ORD100,Refund,2024-06-15,2024-06-16 04:00:00,Closed
TKT521,ORD7544,Refund,2024-01-21,2024-01-22 20:00:00,Closed
TKT522,ORD8891,Wrong Item,2024-02-28,2024-03-01 16:00:00,Closed
TKT523,ORD7920,Late Delivery,2024-05-29,2024-05-30 06:00:00,Closed
TKT524,ORD3258,Wrong Item,2024-04-15,2024-04-16 14:00:00,Closed
TKT525,ORD6333,Wrong Item,2024-04-28,2024-04-29 04:00:00,Closed
TKT526,ORD5410,Late Delivery,2024-01-06,2024-01-06 11:00:00,Closed
TKT527,ORD3489,Wrong Item,2024-06-04,2024-06-06 07:00:00,Closed
TKT528,ORD1723,Wrong Item,2024-03-05,2024-03-05 03:00:00,Closed
TKT529,ORD3979,Late Delivery,2024-03-10,2024-03-10 10:00:00,Closed
TKT530,ORD2499,Wrong Item,2024-06-06,2024-06-08 06:00:00,Closed
TKT531,ORD2317,Refund,2024-03-11,2024-03-11 15:00:00,Closed
TKT532,ORD9415,Late Delivery,2024-04-02,2024-04-02 03:00:00,Closed
TKT533,ORD505,Late Delivery,2024-03-31,2024-03-31 08:00:00,Closed
TKT534,ORD7183,Damaged Item,2024-02-21,2024-02-21 21:00:00,Closed
TKT535,ORD2676,Damaged Item,2024-03-08,2024-03-08 06:00:00,Closed
TKT536,ORD4159,Damaged Item,2024-02-11,2024-02-13 13:00:00,Closed
TKT537,ORD9041,Wrong Item,2024-05-13,2024-05-13 14:00:00,Closed
TKT538,ORD1676,Refund,2024-03-18,2024-03-19 23:00:00,Closed
TKT539,ORD8492,Refund,2024-01-28,2024-01-30 11:00:00,Closed
TKT540,ORD3630,Late Delivery,2024-02-13,2024-02-15 14:00:00,Closed
TKT541,ORD7046,Refund,2024-02-14,2024-02-14 20:00:00,Closed
TKT542,ORD2169,Refund,2024-06-14,2024-06-14 07:00:00,Closed
TKT543,ORD7345,Damaged Item,2024-04-12,2024-04-14 22:00:00,Closed
TKT544,ORD9605,Damaged Item,2024-02-24,2024-02-25 04:00:00,Closed
TKT545,ORD9884,Damaged Item,2024-05-20,2024-05-21 05:00:00,Closed
TKT546,ORD5409,Wrong Item,2024-01-14,2024-01-15 13:00:00,Closed
TKT547,ORD2570,Wrong Item,2024-02-10,2024-02-10 15:00:00,Closed
TKT548,ORD1126,Late Delivery,2024-05-13,2024-05-13 14:00:00,Closed
TKT549,ORD8825,Late Delivery,2024-06-20,2024-06-22 08:00:00,Closed
TKT550,ORD1155,Wrong Item,2024-01-12,2024-01-12 13:00:00,Closed
TKT551,ORD4424,Damaged Item,2024-06-24,2024-06-26 02:00:00,Closed
TKT552,ORD1181,Wrong Item,2024-04-16,2024-04-18 09:00:00,Closed
TKT553,ORD6460,Late Delivery,2024-06-27,2024-06-29 06:00:00,Closed
TKT554,ORD9159,Refund,2024-01-26,2024-01-26 19:00:00,Closed
TKT555,ORD2016,Late Delivery,2024-02-06,2024-02-06 14:00:00,Closed
TKT556,ORD5307,Late Delivery,2024-04-20,2024-04-21 07:00:00,Closed
TKT557,ORD9077,Refund,2024-01-30,2024-02-01 18:00:00,Closed
TKT558,ORD4661,Damaged Item,2024-05-20,2024-05-22 18:00:00,Closed
TKT559,ORD8555,Wrong Item,2024-06-13,2024-06-14 17:00:00,Closed
TKT560,ORD9522,Late Delivery,2024-05-15,2024-05-15 17:00:00,Closed
TKT561,ORD4247,Refund,2024-04-17,2024-04-19 04:00:00,Closed
TKT562,ORD5540,Late Delivery,2024-01-29,2024-01-30 15:00:00,Closed
TKT563,ORD2889,Damaged Item,2024-06-28,2024-06-29 16:00:00,Closed
TKT564,ORD1464,Refund,2024-04-09,2024-04-11 19:00:00,Closed
TKT565,ORD7532,Refund,2024-01-08,2024-01-10 21:00:00,Closed
TKT566,ORD6432,Refund,2024-02-29,2024-03-02 05:00:00,Closed
TKT567,ORD340,Damaged Item,2024-02-18,2024-02-20 00:00:00,Closed
TKT568,ORD5967,Damaged Item,2024-06-29,2024-06-30 05:00:00,Closed
TKT569,ORD8749,Late Delivery,2024-02-25,2024-02-25 19:00:00,Closed
TKT570,ORD7824,Wrong Item,2024-05-12,2024-05-13 04:00:00,Closed
TKT571,ORD4703,Refund,2024-06-22,2024-06-22 23:00:00,Closed
TKT572,ORD6779,Damaged Item,2024-06-27,2024-06-29 05:00:00,Closed
TKT573,ORD2383,Late Delivery,2024-03-24,2024-03-24 11:00:00,Closed
TKT574,ORD3829,Refund,2024-02-18,2024-02-19 08:00:00,Closed
TKT575,ORD3595,Damaged Item,2024-02-25,2024-02-26 22:00:00,Closed
TKT576,ORD5088,Wrong Item,2024-04-07,2024-04-09 22:00:00,Closed
TKT577,ORD111,Wrong Item,2024-03-10,2024-03-11 01:00:00,Closed
TKT578,ORD3455,Refund,2024-06-06,2024-06-08 14:00:00,Closed
TKT579,ORD8544,Late Delivery,2024-06-22,2024-06-22 03:00:00,Closed
TKT580,ORD8718,Refund,2024-05-15,2024-05-15 18:00:00,Closed
TKT581,ORD839,Wrong Item,2024-06-19,2024-06-19 17:00:00,Closed
TKT582,ORD3597,Refund,2024-04-11,2024-04-12 11:00:00,Closed
TKT583,ORD7833,Damaged Item,2024-02-17,2024-02-18 16:00:00,Closed
TKT584,ORD3841,Damaged Item,2024-03-30,2024-03-31 00:00:00,Closed
TKT585,ORD2997,Refund,2024-05-17,2024-05-18 16:00:00,Closed
TKT586,ORD1070,Wrong Item,2024-04-23,2024-04-24 00:00:00,Closed
TKT587,ORD4891,Refund,2024-01-20,2024-01-21 21:00:00,Closed
TKT588,ORD4226,Wrong Item,2024-04-12,2024-04-12 08:00:00,Closed
TKT589,ORD7352,Wrong Item,2024-03-31,2024-03-31 21:00:00,Closed
TKT590,ORD3791,Wrong Item,2024-02-29,2024-02-29 08:00:00,Closed
TKT591,ORD3886,Refund,2024-05-27,2024-05-29 22:00:00,Closed
TKT592,ORD8147,Refund,2024-06-15,2024-06-17 06:00:00,Closed
TKT593,ORD6827,Damaged Item,2024-05-06,2024-05-07 22:00:00,Closed
TKT594,ORD5904,Late Delivery,2024-06-15,2024-06-15 06:00:00,Closed
TKT595,ORD7869,Damaged Item,2024-06-19,2024-06-19 18:00:00,Closed
TKT596,ORD6333,Late Delivery,2024-03-26,2024-03-28 18:00:00,Closed
TKT597,ORD6679,Damaged Item,2024-04-20,2024-04-22 04:00:00,Closed
TKT598,ORD2997,Damaged Item,2024-05-06,2024-05-06 23:00:00,Closed
TKT599,ORD8413,Wrong Item,2024-03-11,2024-03-13 10:00:00,Closed
TKT600,ORD1147,Damaged Item,2024-05-09,2024-05-11 18:00:00,Closed
TKT601,ORD3174,Late Delivery,2024-04-05,2024-04-07 10:00:00,Closed
TKT602,ORD6734,Wrong Item,2024-01-13,2024-01-13 17:00:00,Closed
TKT603,ORD7573,Late Delivery,2024-03-12,2024-03-13 07:00:00,Closed
TKT604,ORD2958,Wrong Item,2024-03-05,2024-03-06 14:00:00,Closed
TKT605,ORD7357,Wrong Item,2024-02-23,2024-02-25 07:00:00,Closed
TKT606,ORD7675,Wrong Item,2024-04-20,2024-04-21 10:00:00,Closed
TKT607,ORD5189,Refund,2024-03-02,2024-03-03 08:00:00,Closed
TKT608,ORD2627,Refund,2024-03-16,2024-03-16 20:00:00,Closed
TKT609,ORD8682,Late Delivery,2024-06-24,2024-06-25 19:00:00,Closed
TKT610,ORD3599,Wrong Item,2024-01-27,2024-01-30 00:00:00,Closed
TKT611,ORD8588,Damaged Item,2024-05-16,2024-05-18 20:00:00,Closed
TKT612,ORD4344,Late Delivery,2024-05-25,2024-05-26 05:00:00,Closed
TKT613,ORD5099,Late Delivery,2024-02-05,2024-02-05 05:00:00,Closed
TKT614,ORD80,Refund,2024-01-27,2024-01-28 06:00:00,Closed
TKT615,ORD1466,Late Delivery,2024-01-23,2024-01-25 16:00:00,Closed
TKT616,ORD2448,Wrong Item,2024-02-18,2024-02-20 19:00:00,Closed
TKT617,ORD1840,Damaged Item,2024-03-18,2024-03-20 15:00:00,Closed
TKT618,ORD7389,Late Delivery,2024-02-02,2024-02-04 20:00:00,Closed
TKT619,ORD7747,Refund,2024-03-07,2024-03-09 05:00:00,Closed
TKT620,ORD5039,Refund,2024-05-31,2024-06-02 11:00:00,Closed
TKT621,ORD4070,Wrong Item,2024-02-14,2024-02-16 10:00:00,Closed
TKT622,ORD8343,Late Delivery,2024-06-17,2024-06-17 11:00:00,Closed
TKT623,ORD2497,Wrong Item,2024-02-25,2024-02-26 04:00:00,Closed
TKT624,ORD6203,Refund,2024-01-22,2024-01-24 03:00:00,Closed
TKT625,ORD9900,Late Delivery,2024-02-15,2024-02-16 06:00:00,Closed
TKT626,ORD4496,Refund,2024-02-11,2024-02-12 17:00:00,Closed
TKT627,ORD4540,Wrong Item,2024-04-27,2024-04-28 03:00:00,Closed
TKT628,ORD5170,Damaged Item,2024-06-11,2024-06-11 02:00:00,Closed
TKT629,ORD9041,Wrong Item,2024-03-25,2024-03-27 11:00:00,Closed
TKT630,ORD1883,Damaged Item,2024-05-06,2024-05-06 09:00:00,Closed
TKT631,ORD6559,Refund,2024-02-18,2024-02-20 21:00:00,Closed
TKT632,ORD5280,Refund,2024-03-11,2024-03-11 19:00:00,Closed
TKT633,ORD4701,Wrong Item,2024-04-03,2024-04-03 14:00:00,Closed
TKT634,ORD1106,Wrong Item,2024-02-17,2024-02-18 17:00:00,Closed
TKT635,ORD8092,Late Delivery,2024-03-03,2024-03-05 07:00:00,Closed
TKT636,ORD3532,Wrong Item,2024-01-17,2024-01-18 00:00:00,Closed
TKT637,ORD220,Late Delivery,2024-06-15,2024-06-16 15:00:00,Closed
TKT638,ORD9268,Damaged Item,2024-03-10,2024-03-10 23:00:00,Closed
TKT639,ORD4645,Wrong Item,2024-06-28,2024-06-29 14:00:00,Closed
TKT640,ORD1159,Late Delivery,2024-06-06,2024-06-08 16:00:00,Closed
TKT641,ORD3634,Late Delivery,2024-01-21,2024-01-23 14:00:00,Closed
TKT642,ORD5060,Damaged Item,2024-04-25,2024-04-26 12:00:00,Closed
TKT643,ORD8357,Wrong Item,2024-02-08,2024-02-08 02:00:00,Closed
TKT644,ORD3190,Refund,2024-06-15,2024-06-16 20:00:00,Closed
TKT645,ORD9448,Wrong Item,2024-01-19,2024-01-19 11:00:00,Closed
TKT646,ORD191,Late Delivery,2024-01-01,2024-01-02 12:00:00,Closed
TKT647,ORD2752,Damaged Item,2024-01-28,2024-01-29 03:00:00,Closed
TKT648,ORD5754,Late Delivery,2024-05-19,2024-05-21 11:00:00,Closed
TKT649,ORD2031,Wrong Item,2024-04-30,2024-05-02 21:00:00,Closed
TKT650,ORD9036,Refund,2024-03-09,2024-03-10 17:00:00,Closed
TKT651,ORD35,Damaged Item,2024-03-05,2024-03-06 03:00:00,Closed
TKT652,ORD1887,Late Delivery,2024-01-18,2024-01-20 02:00:00,Closed
TKT653,ORD4253,Refund,2024-02-10,2024-02-10 05:00:00,Closed
TKT654,ORD789,Late Delivery,2024-03-03,2024-03-04 22:00:00,Closed
TKT655,ORD1260,Damaged Item,2024-04-19,2024-04-20 17:00:00,Closed
TKT656,ORD5917,Late Delivery,2024-03-18,2024-03-20 00:00:00,Closed
TKT657,ORD3004,Damaged Item,2024-05-11,2024-05-12 16:00:00,Closed
TKT658,ORD408,Late Delivery,2024-03-12,2024-03-12 09:00:00,Closed
TKT659,ORD6875,Wrong Item,2024-06-21,2024-06-23 13:00:00,Closed
TKT660,ORD5410,Damaged Item,2024-01-08,2024-01-09 10:00:00,Closed
TKT661,ORD5655,Wrong Item,2024-05-10,2024-05-10 23:00:00,Closed
TKT662,ORD6231,Wrong Item,2024-06-05,2024-06-05 04:00:00,Closed
TKT663,ORD5262,Refund,2024-03-07,2024-03-08 05:00:00,Closed
TKT664,ORD8457,Wrong Item,2024-03-05,2024-03-05 20:00:00,Closed
TKT665,ORD4268,Late Delivery,2024-04-11,2024-04-13 07:00:00,Closed
TKT666,ORD7566,Refund,2024-03-08,2024-03-10 17:00:00,Closed
TKT667,ORD945,Late Delivery,2024-02-03,2024-02-03 10:00:00,Closed
TKT668,ORD543,Refund,2024-05-17,2024-05-18 20:00:00,Closed
TKT669,ORD777,Wrong Item,2024-04-18,2024-04-20 06:00:00,Closed
TKT670,ORD8732,Damaged Item,2024-03-14,2024-03-16 16:00:00,Closed
TKT671,ORD3356,Late Delivery,2024-01-05,2024-01-06 06:00:00,Closed
TKT672,ORD6495,Refund,2024-02-20,2024-02-20 23:00:00,Closed
TKT673,ORD4325,Refund,2024-03-24,2024-03-25 05:00:00,Closed
TKT674,ORD8138,Damaged Item,2024-04-10,2024-04-10 15:00:00,Closed
TKT675,ORD309,Refund,2024-05-01,2024-05-01 15:00:00,Closed
TKT676,ORD8806,Refund,2024-05-17,2024-05-18 02:00:00,Closed
TKT677,ORD6762,Damaged Item,2024-06-09,2024-06-11 09:00:00,Closed
TKT678,ORD9450,Damaged Item,2024-03-30,2024-03-30 14:00:00,Closed
