order_id,pick_time,pack_time,ship_time,delivery_time,carrier
ORD221,2024-01-29 06:00:00,2024-01-29 09:00:00,2024-01-29 12:00:00,2024-01-31 12:00:00,Delhivery
ORD222,2024-06-06 02:00:00,2024-06-06 04:00:00,2024-06-06 12:00:00,2024-06-09 12:00:00,Delhivery
ORD223,2024-06-06 01:00:00,2024-06-06 02:00:00,2024-06-06 11:00:00,2024-06-13 11:00:00,Ecom Express
ORD224,2024-01-25 03:00:00,2024-01-25 06:00:00,2024-01-25 11:00:00,2024-01-29 11:00:00,BlueDart
ORD225,2024-04-01 04:00:00,2024-04-01 06:00:00,2024-04-01 09:00:00,2024-04-03 09:00:00,Ecom Express
ORD226,2024-05-27 05:00:00,2024-05-27 09:00:00,2024-05-27 16:00:00,2024-05-29 16:00:00,Delhivery
ORD227,2024-01-12 02:00:00,2024-01-12 04:00:00,2024-01-12 12:00:00,2024-01-15 12:00:00,Ecom Express
ORD228,2024-03-07 01:00:00,2024-03-07 02:00:00,2024-03-07 12:00:00,2024-03-10 12:00:00,BlueDart
ORD229,2024-03-27 01:00:00,2024-03-27 03:00:00,2024-03-27 09:00:00,2024-03-30 09:00:00,Ecom Express
ORD230,2024-06-24 02:00:00,2024-06-24 03:00:00,2024-06-24 12:00:00,2024-06-27 12:00:00,BlueDart
ORD231,2024-05-29 06:00:00,2024-05-29 07:00:00,2024-05-29 15:00:00,2024-05-31 15:00:00,BlueDart
ORD232,2024-03-30 01:00:00,2024-03-30 02:00:00,2024-03-30 10:00:00,2024-04-02 10:00:00,Ecom Express
ORD233,2024-05-26 03:00:00,2024-05-26 04:00:00,2024-05-26 07:00:00,2024-05-28 07:00:00,Ecom Express
ORD234,2024-02-16 03:00:00,2024-02-16 05:00:00,2024-02-16 09:00:00,2024-02-19 09:00:00,Ecom Express
ORD235,2024-01-21 04:00:00,2024-01-21 06:00:00,2024-01-21 11:00:00,2024-01-24 11:00:00,Ecom Express
ORD236,2024-05-26 03:00:00,2024-05-26 05:00:00,2024-05-26 11:00:00,2024-06-02 11:00:00,BlueDart
ORD237,2024-06-07 03:00:00,2024-06-07 06:00:00,2024-06-07 16:00:00,2024-06-10 16:00:00,Delhivery
ORD238,2024-03-19 05:00:00,2024-03-19 09:00:00,2024-03-19 16:00:00,2024-03-22 16:00:00,Delhivery
ORD239,2024-05-29 04:00:00,2024-05-29 05:00:00,2024-05-29 15:00:00,2024-05-30 15:00:00,Ecom Express
ORD240,2024-04-01 05:00:00,2024-04-01 06:00:00,2024-04-01 11:00:00,2024-04-05 11:00:00,BlueDart
ORD241,2024-03-25 04:00:00,2024-03-25 06:00:00,2024-03-25 10:00:00,2024-03-26 10:00:00,Delhivery
ORD242,2024-03-23 03:00:00,2024-03-23 06:00:00,2024-03-23 11:00:00,2024-03-26 11:00:00,Delhivery
ORD243,2024-04-29 04:00:00,2024-04-29 07:00:00,2024-04-29 16:00:00,2024-05-06 16:00:00,Ecom Express
ORD244,2024-06-22 03:00:00,2024-06-22 04:00:00,2024-06-22 13:00:00,2024-06-24 13:00:00,BlueDart
ORD245,2024-06-19 06:00:00,2024-06-19 09:00:00,2024-06-19 18:00:00,2024-06-22 18:00:00,BlueDart
ORD246,2024-02-09 01:00:00,2024-02-09 05:00:00,2024-02-09 11:00:00,2024-02-11 11:00:00,BlueDart
ORD247,2024-04-17 05:00:00,2024-04-17 07:00:00,2024-04-17 16:00:00,2024-04-23 16:00:00,Ecom Express
ORD248,2024-05-29 03:00:00,2024-05-29 06:00:00,2024-05-29 16:00:00,2024-05-31 16:00:00,Delhivery
ORD249,2024-02-14 03:00:00,2024-02-14 07:00:00,2024-02-14 15:00:00,2024-02-16 15:00:00,BlueDart
ORD250,2024-04-08 06:00:00,2024-04-08 09:00:00,2024-04-08 13:00:00,2024-04-10 13:00:00,Ecom Express
ORD251,2024-06-22 03:00:00,2024-06-22 06:00:00,2024-06-22 12:00:00,2024-06-24 12:00:00,Ecom Express
ORD252,2024-01-15 04:00:00,2024-01-15 07:00:00,2024-01-15 14:00:00,2024-01-17 14:00:00,Delhivery
ORD253,2024-04-16 03:00:00,2024-04-16 06:00:00,2024-04-16 13:00:00,2024-04-17 13:00:00,BlueDart
ORD254,2024-06-23 05:00:00,2024-06-23 07:00:00,2024-06-23 16:00:00,2024-06-24 16:00:00,Ecom Express
ORD255,2024-05-23 06:00:00,2024-05-23 10:00:00,2024-05-23 19:00:00,2024-05-25 19:00:00,Ecom Express
ORD256,2024-06-20 06:00:00,2024-06-20 10:00:00,2024-06-20 12:00:00,2024-06-22 12:00:00,BlueDart
ORD257,2024-06-17 03:00:00,2024-06-17 07:00:00,2024-06-17 16:00:00,2024-06-20 16:00:00,Ecom Express
ORD258,2024-06-21 06:00:00,2024-06-21 07:00:00,2024-06-21 11:00:00,2024-06-24 11:00:00,BlueDart
ORD259,2024-01-15 06:00:00,2024-01-15 10:00:00,2024-01-15 18:00:00,2024-01-18 18:00:00,Ecom Express
ORD260,2024-02-07 05:00:00,2024-02-07 09:00:00,2024-02-07 16:00:00,2024-02-08 16:00:00,BlueDart
ORD261,2024-02-23 02:00:00,2024-02-23 04:00:00,2024-02-23 08:00:00,2024-02-26 08:00:00,BlueDart
ORD262,2024-02-12 05:00:00,2024-02-12 08:00:00,2024-02-12 16:00:00,2024-02-13 16:00:00,BlueDart
ORD263,2024-03-29 02:00:00,2024-03-29 05:00:00,2024-03-29 10:00:00,2024-03-30 10:00:00,Delhivery
ORD264,2024-03-22 02:00:00,2024-03-22 05:00:00,2024-03-22 07:00:00,2024-03-23 07:00:00,Ecom Express
ORD265,2024-06-03 04:00:00,2024-06-03 06:00:00,2024-06-03 08:00:00,2024-06-05 08:00:00,BlueDart
ORD266,2024-05-17 06:00:00,2024-05-17 10:00:00,2024-05-17 17:00:00,2024-05-18 17:00:00,Delhivery
ORD267,2024-06-11 05:00:00,2024-06-11 08:00:00,2024-06-11 15:00:00,2024-06-12 15:00:00,Delhivery
ORD268,2024-02-26 01:00:00,2024-02-26 05:00:00,2024-02-26 12:00:00,2024-02-29 12:00:00,BlueDart
ORD269,2024-02-09 03:00:00,2024-02-09 04:00:00,2024-02-09 13:00:00,2024-02-11 13:00:00,Ecom Express
ORD270,2024-02-10 06:00:00,2024-02-10 08:00:00,2024-02-10 15:00:00,2024-02-14 15:00:00,Ecom Express
ORD271,2024-05-07 04:00:00,2024-05-07 06:00:00,2024-05-07 11:00:00,2024-05-08 11:00:00,Ecom Express
ORD272,2024-05-03 04:00:00,2024-05-03 08:00:00,2024-05-03 16:00:00,2024-05-06 16:00:00,BlueDart
ORD273,2024-05-04 05:00:00,2024-05-04 08:00:00,2024-05-04 17:00:00,2024-05-06 17:00:00,Delhivery
ORD274,2024-01-03 06:00:00,2024-01-03 10:00:00,2024-01-03 14:00:00,2024-01-05 14:00:00,Delhivery
ORD275,2024-05-14 01:00:00,2024-05-14 05:00:00,2024-05-14 10:00:00,2024-05-15 10:00:00,BlueDart
ORD276,2024-06-12 05:00:00,2024-06-12 06:00:00,2024-06-12 14:00:00,2024-06-14 14:00:00,Ecom Express
ORD277,2024-03-25 03:00:00,2024-03-25 06:00:00,2024-03-25 14:00:00,2024-03-28 14:00:00,BlueDart
ORD278,2024-01-08 06:00:00,2024-01-08 10:00:00,2024-01-08 17:00:00,2024-01-10 17:00:00,Delhivery
ORD279,2024-06-08 06:00:00,2024-06-08 07:00:00,2024-06-08 17:00:00,2024-06-09 17:00:00,BlueDart
ORD280,2024-06-27 06:00:00,2024-06-27 09:00:00,2024-06-27 12:00:00,2024-06-28 12:00:00,Delhivery
ORD281,2024-06-10 03:00:00,2024-06-10 06:00:00,2024-06-10 15:00:00,2024-06-11 15:00:00,Ecom Express
ORD282,2024-01-13 04:00:00,2024-01-13 07:00:00,2024-01-13 13:00:00,2024-01-14 13:00:00,BlueDart
ORD283,2024-06-21 04:00:00,2024-06-21 08:00:00,2024-06-21 12:00:00,2024-06-23 12:00:00,BlueDart
ORD284,2024-04-24 03:00:00,2024-04-24 06:00:00,2024-04-24 14:00:00,2024-04-25 14:00:00,Ecom Express
ORD285,2024-05-05 01:00:00,2024-05-05 04:00:00,2024-05-05 10:00:00,2024-05-09 10:00:00,Ecom Express
ORD286,2024-03-21 03:00:00,2024-03-21 06:00:00,2024-03-21 14:00:00,2024-03-22 14:00:00,BlueDart
ORD287,2024-04-27 01:00:00,2024-04-27 02:00:00,2024-04-27 04:00:00,2024-04-28 04:00:00,Ecom Express
ORD288,2024-04-15 02:00:00,2024-04-15 04:00:00,2024-04-15 13:00:00,2024-04-16 13:00:00,Ecom Express
ORD289,2024-03-01 03:00:00,2024-03-01 06:00:00,2024-03-01 12:00:00,2024-03-04 12:00:00,Delhivery
ORD290,2024-02-23 05:00:00,2024-02-23 08:00:00,2024-02-23 11:00:00,2024-02-24 11:00:00,Delhivery
ORD291,2024-06-22 01:00:00,2024-06-22 04:00:00,2024-06-22 11:00:00,2024-06-25 11:00:00,Ecom Express
ORD292,2024-02-08 01:00:00,2024-02-08 02:00:00,2024-02-08 05:00:00,2024-02-10 05:00:00,Delhivery
ORD293,2024-01-02 02:00:00,2024-01-02 05:00:00,2024-01-02 09:00:00,2024-01-04 09:00:00,Delhivery
ORD294,2024-06-22 02:00:00,2024-06-22 05:00:00,2024-06-22 13:00:00,2024-06-24 13:00:00,BlueDart
ORD295,2024-03-20 01:00:00,2024-03-20 02:00:00,2024-03-20 10:00:00,2024-03-23 10:00:00,Ecom Express
ORD296,2024-01-28 06:00:00,2024-01-28 08:00:00,2024-01-28 16:00:00,2024-01-30 16:00:00,Delhivery
ORD297,2024-03-21 03:00:00,2024-03-21 07:00:00,2024-03-21 09:00:00,2024-03-22 09:00:00,BlueDart
ORD298,2024-01-04 01:00:00,2024-01-04 04:00:00,2024-01-04 12:00:00,2024-01-07 12:00:00,Delhivery
ORD299,2024-02-07 01:00:00,2024-02-07 04:00:00,2024-02-07 10:00:00,2024-02-11 10:00:00,Delhivery
ORD300,2024-05-30 02:00:00,2024-05-30 03:00:00,2024-05-30 09:00:00,2024-06-02 09:00:00,Ecom Express
ORD301,2024-02-10 01:00:00,2024-02-10 03:00:00,2024-02-10 05:00:00,2024-02-12 05:00:00,Ecom Express
ORD302,2024-01-03 02:00:00,2024-01-03 06:00:00,2024-01-03 12:00:00,2024-01-09 12:00:00,Ecom Express
ORD303,2024-01-13 04:00:00,2024-01-13 08:00:00,2024-01-13 13:00:00,2024-01-19 13:00:00,BlueDart
ORD304,2024-05-18 01:00:00,2024-05-18 02:00:00,2024-05-18 07:00:00,2024-05-19 07:00:00,BlueDart
ORD305,2024-04-11 05:00:00,2024-04-11 07:00:00,2024-04-11 13:00:00,2024-04-13 13:00:00,Ecom Express
ORD306,2024-04-25 05:00:00,2024-04-25 09:00:00,2024-04-25 11:00:00,2024-04-27 11:00:00,BlueDart
ORD307,2024-04-02 05:00:00,2024-04-02 09:00:00,2024-04-02 17:00:00,2024-04-04 17:00:00,Delhivery
ORD308,2024-01-03 04:00:00,2024-01-03 06:00:00,2024-01-03 08:00:00,2024-01-06 08:00:00,Delhivery
ORD309,2024-02-21 06:00:00,2024-02-21 07:00:00,2024-02-21 15:00:00,2024-02-23 15:00:00,Delhivery
ORD310,2024-03-19 04:00:00,2024-03-19 05:00:00,2024-03-19 11:00:00,2024-03-22 11:00:00,Delhivery
ORD311,2024-02-06 05:00:00,2024-02-06 07:00:00,2024-02-06 10:00:00,2024-02-09 10:00:00,BlueDart
ORD312,2024-06-16 04:00:00,2024-06-16 05:00:00,2024-06-16 13:00:00,2024-06-18 13:00:00,Delhivery
ORD313,2024-04-14 03:00:00,2024-04-14 04:00:00,2024-04-14 06:00:00,2024-04-20 06:00:00,Ecom Express
ORD314,2024-04-21 03:00:00,2024-04-21 06:00:00,2024-04-21 09:00:00,2024-04-24 09:00:00,BlueDart
ORD315,2024-04-26 01:00:00,2024-04-26 04:00:00,2024-04-26 10:00:00,2024-04-27 10:00:00,Ecom Express
ORD316,2024-01-30 03:00:00,2024-01-30 04:00:00,2024-01-30 12:00:00,2024-02-02 12:00:00,Delhivery
ORD317,2024-04-29 03:00:00,2024-04-29 05:00:00,2024-04-29 13:00:00,2024-05-01 13:00:00,BlueDart
ORD318,2024-05-07 01:00:00,2024-05-07 04:00:00,2024-05-07 12:00:00,2024-05-11 12:00:00,Delhivery
ORD319,2024-03-29 05:00:00,2024-03-29 09:00:00,2024-03-29 15:00:00,2024-04-01 15:00:00,Ecom Express
ORD320,2024-01-31 01:00:00,2024-01-31 04:00:00,2024-01-31 13:00:00,2024-02-02 13:00:00,Ecom Express
ORD321,2024-02-11 05:00:00,2024-02-11 06:00:00,2024-02-11 11:00:00,2024-02-14 11:00:00,Ecom Express
ORD322,2024-06-03 04:00:00,2024-06-03 07:00:00,2024-06-03 16:00:00,2024-06-04 16:00:00,BlueDart
ORD323,2024-03-06 02:00:00,2024-03-06 05:00:00,2024-03-06 14:00:00,2024-03-08 14:00:00,Delhivery
ORD324,2024-02-01 03:00:00,2024-02-01 06:00:00,2024-02-01 10:00:00,2024-02-04 10:00:00,Ecom Express
ORD325,2024-02-16 01:00:00,2024-02-16 04:00:00,2024-02-16 11:00:00,2024-02-17 11:00:00,Delhivery
ORD326,2024-02-22 05:00:00,2024-02-22 09:00:00,2024-02-22 15:00:00,2024-02-27 15:00:00,Delhivery
ORD327,2024-04-14 06:00:00,2024-04-14 08:00:00,2024-04-14 12:00:00,2024-04-17 12:00:00,Delhivery
ORD328,2024-01-30 02:00:00,2024-01-30 04:00:00,2024-01-30 14:00:00,2024-02-01 14:00:00,Delhivery
ORD329,2024-01-03 02:00:00,2024-01-03 04:00:00,2024-01-03 06:00:00,2024-01-05 06:00:00,Delhivery
ORD330,2024-02-01 06:00:00,2024-02-01 10:00:00,2024-02-01 15:00:00,2024-02-04 15:00:00,Delhivery
ORD331,2024-02-04 03:00:00,2024-02-04 07:00:00,2024-02-04 14:00:00,2024-02-07 14:00:00,Ecom Express
ORD332,2024-03-13 06:00:00,2024-03-13 10:00:00,2024-03-13 16:00:00,2024-03-14 16:00:00,BlueDart
ORD333,2024-01-21 01:00:00,2024-01-21 04:00:00,2024-01-21 12:00:00,2024-01-28 12:00:00,Delhivery
ORD334,2024-01-18 04:00:00,2024-01-18 08:00:00,2024-01-18 18:00:00,2024-01-23 18:00:00,BlueDart
ORD335,2024-01-29 05:00:00,2024-01-29 09:00:00,2024-01-29 14:00:00,2024-01-30 14:00:00,Delhivery
ORD336,2024-05-30 01:00:00,2024-05-30 03:00:00,2024-05-30 09:00:00,2024-06-02 09:00:00,BlueDart
ORD337,2024-02-13 04:00:00,2024-02-13 08:00:00,2024-02-13 17:00:00,2024-02-19 17:00:00,BlueDart
ORD338,2024-06-14 01:00:00,2024-06-14 04:00:00,2024-06-14 13:00:00,2024-06-15 13:00:00,Delhivery
ORD339,2024-04-14 02:00:00,2024-04-14 06:00:00,2024-04-14 15:00:00,2024-04-21 15:00:00,BlueDart
ORD340,2024-04-21 06:00:00,2024-04-21 08:00:00,2024-04-21 12:00:00,2024-04-28 12:00:00,Ecom Express
ORD341,2024-06-03 02:00:00,2024-06-03 06:00:00,2024-06-03 11:00:00,2024-06-04 11:00:00,BlueDart
ORD342,2024-01-16 06:00:00,2024-01-16 09:00:00,2024-01-16 13:00:00,2024-01-17 13:00:00,Ecom Express
ORD343,2024-06-26 03:00:00,2024-06-26 07:00:00,2024-06-26 13:00:00,2024-06-29 13:00:00,Ecom Express
ORD344,2024-05-06 06:00:00,2024-05-06 08:00:00,2024-05-06 17:00:00,2024-05-07 17:00:00,Ecom Express
ORD345,2024-03-12 01:00:00,2024-03-12 04:00:00,2024-03-12 08:00:00,2024-03-13 08:00:00,BlueDart
ORD346,2024-05-14 05:00:00,2024-05-14 09:00:00,2024-05-14 14:00:00,2024-05-17 14:00:00,Delhivery
ORD347,2024-03-04 03:00:00,2024-03-04 07:00:00,2024-03-04 10:00:00,2024-03-06 10:00:00,Ecom Express
ORD348,2024-04-25 06:00:00,2024-04-25 08:00:00,2024-04-25 18:00:00,2024-05-02 18:00:00,Delhivery
ORD349,2024-06-12 03:00:00,2024-06-12 04:00:00,2024-06-12 11:00:00,2024-06-14 11:00:00,Delhivery
ORD350,2024-03-17 02:00:00,2024-03-17 05:00:00,2024-03-17 10:00:00,2024-03-19 10:00:00,BlueDart
ORD351,2024-02-13 02:00:00,2024-02-13 04:00:00,2024-02-13 12:00:00,2024-02-15 12:00:00,Ecom Express
ORD352,2024-06-07 01:00:00,2024-06-07 04:00:00,2024-06-07 13:00:00,2024-06-10 13:00:00,BlueDart
ORD353,2024-04-27 02:00:00,2024-04-27 06:00:00,2024-04-27 14:00:00,2024-04-28 14:00:00,BlueDart
ORD354,2024-06-16 05:00:00,2024-06-16 06:00:00,2024-06-16 09:00:00,2024-06-18 09:00:00,BlueDart
ORD355,2024-03-06 01:00:00,2024-03-06 02:00:00,2024-03-06 08:00:00,2024-03-07 08:00:00,Delhivery
ORD356,2024-02-22 05:00:00,2024-02-22 06:00:00,2024-02-22 13:00:00,2024-02-25 13:00:00,Ecom Express
ORD357,2024-05-13 04:00:00,2024-05-13 05:00:00,2024-05-13 12:00:00,2024-05-20 12:00:00,Delhivery
ORD358,2024-01-09 02:00:00,2024-01-09 03:00:00,2024-01-09 05:00:00,2024-01-11 05:00:00,Delhivery
ORD359,2024-06-07 02:00:00,2024-06-07 05:00:00,2024-06-07 15:00:00,2024-06-08 15:00:00,BlueDart
ORD360,2024-03-06 06:00:00,2024-03-06 07:00:00,2024-03-06 17:00:00,2024-03-08 17:00:00,Ecom Express
ORD361,2024-05-30 06:00:00,2024-05-30 07:00:00,2024-05-30 17:00:00,2024-06-04 17:00:00,Ecom Express
ORD362,2024-05-17 02:00:00,2024-05-17 03:00:00,2024-05-17 07:00:00,2024-05-19 07:00:00,BlueDart
ORD363,2024-02-08 03:00:00,2024-02-08 04:00:00,2024-02-08 13:00:00,2024-02-10 13:00:00,BlueDart
ORD364,2024-03-29 03:00:00,2024-03-29 07:00:00,2024-03-29 11:00:00,2024-03-31 11:00:00,Delhivery
ORD365,2024-01-19 06:00:00,2024-01-19 07:00:00,2024-01-19 17:00:00,2024-01-21 17:00:00,Delhivery
ORD366,2024-04-02 02:00:00,2024-04-02 04:00:00,2024-04-02 12:00:00,2024-04-06 12:00:00,Delhivery
ORD367,2024-06-08 03:00:00,2024-06-08 06:00:00,2024-06-08 09:00:00,2024-06-10 09:00:00,BlueDart
ORD368,2024-06-01 05:00:00,2024-06-01 08:00:00,2024-06-01 15:00:00,2024-06-04 15:00:00,Ecom Express
ORD369,2024-04-20 01:00:00,2024-04-20 04:00:00,2024-04-20 13:00:00,2024-04-22 13:00:00,Ecom Express
ORD370,2024-02-14 05:00:00,2024-02-14 07:00:00,2024-02-14 16:00:00,2024-02-16 16:00:00,Delhivery
ORD371,2024-03-31 04:00:00,2024-03-31 08:00:00,2024-03-31 16:00:00,2024-04-03 16:00:00,BlueDart
ORD372,2024-01-09 01:00:00,2024-01-09 05:00:00,2024-01-09 15:00:00,2024-01-11 15:00:00,Delhivery
ORD373,2024-03-04 05:00:00,2024-03-04 08:00:00,2024-03-04 12:00:00,2024-03-07 12:00:00,Delhivery
ORD374,2024-04-11 04:00:00,2024-04-11 05:00:00,2024-04-11 11:00:00,2024-04-14 11:00:00,BlueDart
ORD375,2024-02-22 02:00:00,2024-02-22 04:00:00,2024-02-22 11:00:00,2024-02-25 11:00:00,BlueDart
ORD376,2024-02-16 05:00:00,2024-02-16 06:00:00,2024-02-16 10:00:00,2024-02-18 10:00:00,Delhivery
ORD377,2024-04-13 04:00:00,2024-04-13 05:00:00,2024-04-13 15:00:00,2024-04-18 15:00:00,Delhivery
ORD378,2024-04-21 02:00:00,2024-04-21 06:00:00,2024-04-21 09:00:00,2024-04-24 09:00:00,BlueDart
ORD379,2024-04-07 06:00:00,2024-04-07 07:00:00,2024-04-07 16:00:00,2024-04-08 16:00:00,Ecom Express
ORD380,2024-03-11 05:00:00,2024-03-11 06:00:00,2024-03-11 10:00:00,2024-03-14 10:00:00,BlueDart
ORD381,2024-03-20 03:00:00,2024-03-20 06:00:00,2024-03-20 12:00:00,2024-03-22 12:00:00,Delhivery
ORD382,2024-02-23 02:00:00,2024-02-23 04:00:00,2024-02-23 07:00:00,2024-02-24 07:00:00,Delhivery
ORD383,2024-04-11 04:00:00,2024-04-11 07:00:00,2024-04-11 11:00:00,2024-04-18 11:00:00,BlueDart
ORD384,2024-05-02 03:00:00,2024-05-02 04:00:00,2024-05-02 06:00:00,2024-05-03 06:00:00,BlueDart
ORD385,2024-05-05 05:00:00,2024-05-05 09:00:00,2024-05-05 13:00:00,2024-05-06 13:00:00,BlueDart
ORD386,2024-04-09 06:00:00,2024-04-09 09:00:00,2024-04-09 12:00:00,2024-04-10 12:00:00,Ecom Express
ORD387,2024-03-20 04:00:00,2024-03-20 06:00:00,2024-03-20 11:00:00,2024-03-21 11:00:00,BlueDart
ORD388,2024-04-04 01:00:00,2024-04-04 03:00:00,2024-04-04 11:00:00,2024-04-05 11:00:00,Ecom Express
ORD389,2024-06-20 03:00:00,2024-06-20 04:00:00,2024-06-20 07:00:00,2024-06-22 07:00:00,Delhivery
ORD390,2024-01-22 02:00:00,2024-01-22 06:00:00,2024-01-22 16:00:00,2024-01-23 16:00:00,BlueDart
ORD391,2024-05-29 04:00:00,2024-05-29 05:00:00,2024-05-29 13:00:00,2024-06-01 13:00:00,Ecom Express
ORD392,2024-04-24 05:00:00,2024-04-24 08:00:00,2024-04-24 15:00:00,2024-04-27 15:00:00,BlueDart
ORD393,2024-01-07 03:00:00,2024-01-07 06:00:00,2024-01-07 16:00:00,2024-01-09 16:00:00,BlueDart
ORD394,2024-05-13 03:00:00,2024-05-13 07:00:00,2024-05-13 14:00:00,2024-05-15 14:00:00,Delhivery
ORD395,2024-01-01 02:00:00,2024-01-01 06:00:00,2024-01-01 10:00:00,2024-01-03 10:00:00,Ecom Express
ORD396,2024-06-26 01:00:00,2024-06-26 03:00:00,2024-06-26 12:00:00,2024-07-03 12:00:00,BlueDart
ORD397,2024-03-19 02:00:00,2024-03-19 05:00:00,2024-03-19 11:00:00,2024-03-20 11:00:00,Delhivery
ORD398,2024-06-15 01:00:00,2024-06-15 03:00:00,2024-06-15 07:00:00,2024-06-16 07:00:00,BlueDart
ORD399,2024-02-12 02:00:00,2024-02-12 06:00:00,2024-02-12 12:00:00,2024-02-14 12:00:00,BlueDart
ORD400,2024-04-06 04:00:00,2024-04-06 08:00:00,2024-04-06 17:00:00,2024-04-09 17:00:00,BlueDart
ORD401,2024-02-29 02:00:00,2024-02-29 04:00:00,2024-02-29 07:00:00,2024-03-01 07:00:00,BlueDart
ORD402,2024-03-27 06:00:00,2024-03-27 10:00:00,2024-03-27 17:00:00,2024-04-02 17:00:00,BlueDart
ORD403,2024-01-21 01:00:00,2024-01-21 02:00:00,2024-01-21 12:00:00,2024-01-22 12:00:00,BlueDart
ORD404,2024-06-18 02:00:00,2024-06-18 05:00:00,2024-06-18 09:00:00,2024-06-21 09:00:00,Delhivery
ORD405,2024-03-03 05:00:00,2024-03-03 06:00:00,2024-03-03 12:00:00,2024-03-06 12:00:00,Delhivery
ORD406,2024-06-29 04:00:00,2024-06-29 08:00:00,2024-06-29 17:00:00,2024-07-02 17:00:00,BlueDart
ORD407,2024-06-03 03:00:00,2024-06-03 04:00:00,2024-06-03 13:00:00,2024-06-05 13:00:00,Delhivery
ORD408,2024-04-26 02:00:00,2024-04-26 06:00:00,2024-04-26 10:00:00,2024-04-27 10:00:00,BlueDart
ORD409,2024-02-21 02:00:00,2024-02-21 03:00:00,2024-02-21 05:00:00,2024-02-22 05:00:00,BlueDart
ORD410,2024-02-13 06:00:00,2024-02-13 07:00:00,2024-02-13 10:00:00,2024-02-15 10:00:00,BlueDart
ORD411,2024-05-30 04:00:00,2024-05-30 07:00:00,2024-05-30 11:00:00,2024-05-31 11:00:00,Delhivery
ORD412,2024-02-10 02:00:00,2024-02-10 05:00:00,2024-02-10 10:00:00,2024-02-13 10:00:00,Delhivery
ORD413,2024-03-29 01:00:00,2024-03-29 04:00:00,2024-03-29 12:00:00,2024-03-30 12:00:00,BlueDart
ORD414,2024-04-01 06:00:00,2024-04-01 10:00:00,2024-04-01 20:00:00,2024-04-05 20:00:00,Delhivery
ORD415,2024-06-01 05:00:00,2024-06-01 08:00:00,2024-06-01 15:00:00,2024-06-03 15:00:00,BlueDart
ORD416,2024-05-19 05:00:00,2024-05-19 06:00:00,2024-05-19 10:00:00,2024-05-22 10:00:00,BlueDart
ORD417,2024-04-16 04:00:00,2024-04-16 08:00:00,2024-04-16 14:00:00,2024-04-17 14:00:00,BlueDart
ORD418,2024-02-04 05:00:00,2024-02-04 09:00:00,2024-02-04 17:00:00,2024-02-07 17:00:00,Delhivery
ORD419,2024-06-23 06:00:00,2024-06-23 10:00:00,2024-06-23 14:00:00,2024-06-26 14:00:00,BlueDart
ORD420,2024-03-28 05:00:00,2024-03-28 09:00:00,2024-03-28 11:00:00,2024-03-30 11:00:00,BlueDart
ORD421,2024-01-03 04:00:00,2024-01-03 08:00:00,2024-01-03 18:00:00,2024-01-04 18:00:00,BlueDart
ORD422,2024-04-01 03:00:00,2024-04-01 07:00:00,2024-04-01 15:00:00,2024-04-02 15:00:00,BlueDart
ORD423,2024-05-04 03:00:00,2024-05-04 05:00:00,2024-05-04 15:00:00,2024-05-11 15:00:00,BlueDart
ORD424,2024-02-21 06:00:00,2024-02-21 07:00:00,2024-02-21 11:00:00,2024-02-24 11:00:00,Ecom Express
ORD425,2024-01-17 06:00:00,2024-01-17 08:00:00,2024-01-17 17:00:00,2024-01-18 17:00:00,Ecom Express
ORD426,2024-01-18 05:00:00,2024-01-18 09:00:00,2024-01-18 18:00:00,2024-01-25 18:00:00,BlueDart
ORD427,2024-06-07 04:00:00,2024-06-07 08:00:00,2024-06-07 13:00:00,2024-06-09 13:00:00,BlueDart
ORD428,2024-03-01 06:00:00,2024-03-01 08:00:00,2024-03-01 18:00:00,2024-03-03 18:00:00,BlueDart
ORD429,2024-02-01 05:00:00,2024-02-01 09:00:00,2024-02-01 13:00:00,2024-02-03 13:00:00,Ecom Express
ORD430,2024-04-29 01:00:00,2024-04-29 03:00:00,2024-04-29 05:00:00,2024-05-02 05:00:00,BlueDart
ORD431,2024-02-04 03:00:00,2024-02-04 05:00:00,2024-02-04 08:00:00,2024-02-07 08:00:00,BlueDart
ORD432,2024-05-30 06:00:00,2024-05-30 07:00:00,2024-05-30 15:00:00,2024-06-02 15:00:00,BlueDart
ORD433,2024-05-02 04:00:00,2024-05-02 07:00:00,2024-05-02 09:00:00,2024-05-03 09:00:00,Ecom Express
ORD434,2024-04-29 05:00:00,2024-04-29 07:00:00,2024-04-29 11:00:00,2024-05-01 11:00:00,Delhivery
ORD435,2024-05-09 06:00:00,2024-05-09 10:00:00,2024-05-09 16:00:00,2024-05-13 16:00:00,Ecom Express
ORD436,2024-01-13 05:00:00,2024-01-13 07:00:00,2024-01-13 17:00:00,2024-01-15 17:00:00,BlueDart
ORD437,2024-02-27 05:00:00,2024-02-27 08:00:00,2024-02-27 17:00:00,2024-02-28 17:00:00,Delhivery
ORD438,2024-03-11 02:00:00,2024-03-11 03:00:00,2024-03-11 06:00:00,2024-03-12 06:00:00,BlueDart
ORD439,2024-03-15 04:00:00,2024-03-15 07:00:00,2024-03-15 15:00:00,2024-03-22 15:00:00,BlueDart
ORD440,2024-02-08 01:00:00,2024-02-08 03:00:00,2024-02-08 09:00:00,2024-02-09 09:00:00,BlueDart
