order_id,order_date,customer_id,order_value,payment_type,warehouse,order_status,pick_time,pack_time,ship_time,delivery_time,carrier,ticket_id,issue_type,created_time,resolved_time,status,pick_delay_hrs,pack_delay_hrs,ship_delay_hrs,delivery_days,support_resolution_hrs,sla_breached,optimized_resolution
ORD104,2024-01-26,2570,230.62,UPI,Delhi,Delivered,2024-01-26 03:00:00,2024-01-26 05:00:00,2024-01-26 11:00:00,2024-01-27 11:00:00,Ecom Express,,,,,,3.0,2.0,6.0,1,,False,
ORD105,2024-05-02,3690,14.59,UPI,Delhi,Delivered,2024-05-02 02:00:00,2024-05-02 04:00:00,2024-05-02 10:00:00,2024-05-05 10:00:00,BlueDart,,,,,,2.0,2.0,6.0,3,,False,
ORD106,2024-03-14,4840,171.76,COD,Mumbai,Delivered,2024-03-14 04:00:00,2024-03-14 05:00:00,2024-03-14 08:00:00,2024-03-16 08:00:00,Delhivery,,,,,,4.0,1.0,3.0,2,,False,
ORD107,2024-06-21,2028,120.04,COD,Hyderabad,Delivered,2024-06-21 04:00:00,2024-06-21 06:00:00,2024-06-21 11:00:00,2024-06-22 11:00:00,Ecom Express,,,,,,4.0,2.0,5.0,1,,False,
ORD108,2024-05-31,1502,156.9,COD,Delhi,Delivered,2024-05-31 02:00:00,2024-05-31 04:00:00,2024-05-31 07:00:00,2024-06-03 07:00:00,Delhivery,,,,,,2.0,2.0,3.0,3,,False,
ORD109,2024-06-06,5493,173.22,UPI,Hyderabad,Delivered,2024-06-06 04:00:00,2024-06-06 08:00:00,2024-06-06 18:00:00,2024-06-08 18:00:00,Delhivery,,,,,,4.0,4.0,10.0,2,,False,
ORD110,2024-04-27,1870,100.88,Credit Card,Mumbai,Delivered,2024-04-27 06:00:00,2024-04-27 10:00:00,2024-04-27 13:00:00,2024-04-28 13:00:00,Delhivery,,,,,,6.0,4.0,3.0,1,,False,
ORD111,2024-03-27,5488,95.58,COD,Bangalore,Delivered,2024-03-27 06:00:00,2024-03-27 07:00:00,2024-03-27 10:00:00,2024-03-29 10:00:00,Delhivery,TKT577,Wrong Item,2024-03-10,2024-03-11 01:00:00,Closed,6.0,1.0,3.0,2,25.0,False,25.0
ORD112,2024-05-16,1206,222.69,UPI,Delhi,Delivered,2024-05-16 01:00:00,2024-05-16 04:00:00,2024-05-16 14:00:00,2024-05-18 14:00:00,Ecom Express,,,,,,1.0,3.0,10.0,2,,False,
ORD113,2024-06-16,2484,262.67,UPI,Mumbai,Delivered,2024-06-16 02:00:00,2024-06-16 06:00:00,2024-06-16 14:00:00,2024-06-18 14:00:00,BlueDart,TKT2164,Damaged Item,2024-05-04,2024-05-05 07:00:00,Closed,2.0,4.0,8.0,2,31.0,False,31.0
ORD114,2024-03-14,1863,65.85,Wallet,Delhi,Delivered,2024-03-14 04:00:00,2024-03-14 07:00:00,2024-03-14 11:00:00,2024-03-15 11:00:00,Delhivery,,,,,,4.0,3.0,4.0,1,,False,
ORD115,2024-03-11,3790,38.31,COD,Hyderabad,Delivered,2024-03-11 04:00:00,2024-03-11 05:00:00,2024-03-11 11:00:00,2024-03-13 11:00:00,Delhivery,TKT2973,Damaged Item,2024-06-05,2024-06-06 14:00:00,Closed,4.0,1.0,6.0,2,38.0,False,38.0
ORD116,2024-05-01,1563,270.36,Credit Card,Bangalore,Delivered,2024-05-01 05:00:00,2024-05-01 07:00:00,2024-05-01 15:00:00,2024-05-04 15:00:00,Ecom Express,,,,,,5.0,2.0,8.0,3,,False,
ORD117,2024-06-26,5191,111.47,Wallet,Bangalore,Delivered,2024-06-26 01:00:00,2024-06-26 04:00:00,2024-06-26 06:00:00,2024-06-28 06:00:00,Ecom Express,TKT1887,Damaged Item,2024-03-13,2024-03-13 02:00:00,Closed,1.0,3.0,2.0,2,2.0,False,2.0
ORD118,2024-05-07,2757,169.88,COD,Mumbai,Delivered,2024-05-07 05:00:00,2024-05-07 06:00:00,2024-05-07 13:00:00,2024-05-10 13:00:00,Ecom Express,,,,,,5.0,1.0,7.0,3,,False,
ORD119,2024-03-13,2678,114.27,Wallet,Delhi,Delivered,2024-03-13 02:00:00,2024-03-13 04:00:00,2024-03-13 11:00:00,2024-03-14 11:00:00,Ecom Express,TKT861,Wrong Item,2024-01-30,2024-02-01 07:00:00,Closed,2.0,2.0,7.0,1,55.0,False,55.0
ORD120,2024-04-11,4242,46.48,COD,Bangalore,Delivered,2024-04-11 03:00:00,2024-04-11 04:00:00,2024-04-11 10:00:00,2024-04-14 10:00:00,Delhivery,TKT2296,Damaged Item,2024-05-15,2024-05-17 23:00:00,Closed,3.0,1.0,6.0,3,71.0,False,71.0
ORD121,2024-01-01,5636,180.91,Wallet,Delhi,Delivered,2024-01-01 02:00:00,2024-01-01 05:00:00,2024-01-01 13:00:00,2024-01-02 13:00:00,Delhivery,,,,,,2.0,3.0,8.0,1,,False,
ORD122,2024-01-31,2059,162.29,Credit Card,Hyderabad,Delivered,2024-01-31 04:00:00,2024-01-31 06:00:00,2024-01-31 12:00:00,2024-02-01 12:00:00,Delhivery,,,,,,4.0,2.0,6.0,1,,False,
ORD123,2024-06-14,2722,68.87,Wallet,Hyderabad,Delivered,2024-06-14 03:00:00,2024-06-14 05:00:00,2024-06-14 09:00:00,2024-06-15 09:00:00,BlueDart,TKT1332,Wrong Item,2024-06-25,2024-06-27 23:00:00,Closed,3.0,2.0,4.0,1,71.0,False,71.0
ORD123,2024-06-14,2722,68.87,Wallet,Hyderabad,Delivered,2024-06-14 03:00:00,2024-06-14 05:00:00,2024-06-14 09:00:00,2024-06-15 09:00:00,BlueDart,TKT1337,Damaged Item,2024-01-29,2024-01-31 02:00:00,Closed,3.0,2.0,4.0,1,50.0,False,50.0
ORD123,2024-06-14,2722,68.87,Wallet,Hyderabad,Delivered,2024-06-14 03:00:00,2024-06-14 05:00:00,2024-06-14 09:00:00,2024-06-15 09:00:00,BlueDart,TKT1390,Damaged Item,2024-03-03,2024-03-03 04:00:00,Closed,3.0,2.0,4.0,1,4.0,False,4.0
ORD124,2024-05-04,4314,141.04,Wallet,Mumbai,Delivered,2024-05-04 06:00:00,2024-05-04 09:00:00,2024-05-04 14:00:00,2024-05-06 14:00:00,Delhivery,TKT2734,Wrong Item,2024-01-09,2024-01-10 14:00:00,Closed,6.0,3.0,5.0,2,38.0,False,38.0
ORD125,2024-03-06,4157,241.11,Wallet,Bangalore,Delivered,2024-03-06 02:00:00,2024-03-06 04:00:00,2024-03-06 13:00:00,2024-03-09 13:00:00,BlueDart,,,,,,2.0,2.0,9.0,3,,False,
ORD126,2024-01-28,3625,181.22,COD,Bangalore,Delivered,2024-01-28 01:00:00,2024-01-28 05:00:00,2024-01-28 10:00:00,2024-01-30 10:00:00,Ecom Express,,,,,,1.0,4.0,5.0,2,,False,
ORD127,2024-04-11,3729,38.11,COD,Delhi,Delayed,2024-04-11 01:00:00,2024-04-11 03:00:00,2024-04-11 10:00:00,2024-04-15 10:00:00,BlueDart,,,,,,1.0,2.0,7.0,4,,True,
ORD128,2024-02-29,2597,168.93,Credit Card,Hyderabad,Delivered,2024-02-29 04:00:00,2024-02-29 08:00:00,2024-02-29 17:00:00,2024-03-02 17:00:00,BlueDart,TKT1335,Late Delivery,2024-04-12,2024-04-13 16:00:00,Closed,4.0,4.0,9.0,2,40.0,False,28.0
ORD129,2024-05-02,4060,213.79,Wallet,Bangalore,Cancelled,2024-05-02 03:00:00,2024-05-02 05:00:00,2024-05-02 10:00:00,2024-05-04 10:00:00,BlueDart,,,,,,3.0,2.0,5.0,2,,False,
ORD130,2024-02-06,3693,239.88,UPI,Mumbai,Delivered,2024-02-06 06:00:00,2024-02-06 09:00:00,2024-02-06 14:00:00,2024-02-08 14:00:00,BlueDart,,,,,,6.0,3.0,5.0,2,,False,
ORD131,2024-01-07,5891,192.44,Wallet,Mumbai,Delayed,2024-01-07 01:00:00,2024-01-07 03:00:00,2024-01-07 08:00:00,2024-01-12 08:00:00,BlueDart,,,,,,1.0,2.0,5.0,5,,True,
ORD132,2024-01-12,4627,54.27,UPI,Bangalore,Delivered,2024-01-12 01:00:00,2024-01-12 05:00:00,2024-01-12 07:00:00,2024-01-13 07:00:00,BlueDart,TKT1361,Wrong Item,2024-06-20,2024-06-21 21:00:00,Closed,1.0,4.0,2.0,1,45.0,False,45.0
ORD133,2024-03-19,2363,215.95,UPI,Mumbai,Delayed,2024-03-19 03:00:00,2024-03-19 06:00:00,2024-03-19 16:00:00,2024-03-24 16:00:00,BlueDart,,,,,,3.0,3.0,10.0,5,,True,
ORD134,2024-02-15,2981,206.43,Wallet,Bangalore,Delivered,2024-02-15 01:00:00,2024-02-15 05:00:00,2024-02-15 07:00:00,2024-02-16 07:00:00,BlueDart,,,,,,1.0,4.0,2.0,1,,False,
ORD135,2024-06-01,2663,17.08,UPI,Bangalore,Delivered,2024-06-01 06:00:00,2024-06-01 07:00:00,2024-06-01 17:00:00,2024-06-03 17:00:00,BlueDart,TKT72,Refund,2024-03-21,2024-03-21 21:00:00,Closed,6.0,1.0,10.0,2,21.0,False,12.6
ORD136,2024-06-23,2529,129.41,UPI,Bangalore,Delivered,2024-06-23 02:00:00,2024-06-23 04:00:00,2024-06-23 12:00:00,2024-06-26 12:00:00,Delhivery,,,,,,2.0,2.0,8.0,3,,False,
ORD137,2024-05-11,3038,106.56,Wallet,Bangalore,Cancelled,2024-05-11 04:00:00,2024-05-11 05:00:00,2024-05-11 13:00:00,2024-05-12 13:00:00,Delhivery,TKT2040,Damaged Item,2024-04-14,2024-04-15 05:00:00,Closed,4.0,1.0,8.0,1,29.0,False,29.0
ORD138,2024-02-10,4302,204.13,COD,Delhi,Cancelled,2024-02-10 06:00:00,2024-02-10 08:00:00,2024-02-10 14:00:00,2024-02-13 14:00:00,Ecom Express,,,,,,6.0,2.0,6.0,3,,False,
ORD139,2024-04-21,3237,72.68,Wallet,Bangalore,Delivered,2024-04-21 05:00:00,2024-04-21 08:00:00,2024-04-21 17:00:00,2024-04-22 17:00:00,Delhivery,TKT1434,Refund,2024-02-05,2024-02-07 21:00:00,Closed,5.0,3.0,9.0,1,69.0,False,41.4
ORD140,2024-06-16,2306,181.35,Credit Card,Mumbai,Delivered,2024-06-16 03:00:00,2024-06-16 05:00:00,2024-06-16 08:00:00,2024-06-19 08:00:00,Ecom Express,,,,,,3.0,2.0,3.0,3,,False,
ORD141,2024-02-11,5029,274.83,UPI,Hyderabad,Delivered,2024-02-11 01:00:00,2024-02-11 03:00:00,2024-02-11 09:00:00,2024-02-13 09:00:00,Delhivery,,,,,,1.0,2.0,6.0,2,,False,
ORD142,2024-04-17,3675,241.36,Credit Card,Delhi,Delivered,2024-04-17 03:00:00,2024-04-17 04:00:00,2024-04-17 11:00:00,2024-04-18 11:00:00,Ecom Express,TKT2339,Refund,2024-04-14,2024-04-16 20:00:00,Closed,3.0,1.0,7.0,1,68.0,False,40.8
ORD143,2024-06-19,2282,277.22,UPI,Hyderabad,Delivered,2024-06-19 05:00:00,2024-06-19 06:00:00,2024-06-19 10:00:00,2024-06-22 10:00:00,Ecom Express,TKT2953,Damaged Item,2024-03-09,2024-03-10 04:00:00,Closed,5.0,1.0,4.0,3,28.0,False,28.0
ORD144,2024-05-30,1709,293.77,COD,Hyderabad,Cancelled,2024-05-30 03:00:00,2024-05-30 05:00:00,2024-05-30 11:00:00,2024-05-31 11:00:00,Delhivery,,,,,,3.0,2.0,6.0,1,,False,
ORD145,2024-04-16,5744,13.09,UPI,Hyderabad,Delivered,2024-04-16 05:00:00,2024-04-16 06:00:00,2024-04-16 08:00:00,2024-04-17 08:00:00,BlueDart,,,,,,5.0,1.0,2.0,1,,False,
ORD146,2024-01-20,5413,190.59,Wallet,Hyderabad,Delivered,2024-01-20 02:00:00,2024-01-20 06:00:00,2024-01-20 16:00:00,2024-01-22 16:00:00,BlueDart,TKT757,Refund,2024-03-12,2024-03-12 15:00:00,Closed,2.0,4.0,10.0,2,15.0,False,9.0
ORD147,2024-02-01,4748,129.72,UPI,Hyderabad,Delivered,2024-02-01 03:00:00,2024-02-01 05:00:00,2024-02-01 15:00:00,2024-02-04 15:00:00,BlueDart,,,,,,3.0,2.0,10.0,3,,False,
ORD148,2024-05-25,5779,259.36,Credit Card,Mumbai,Delivered,2024-05-25 02:00:00,2024-05-25 03:00:00,2024-05-25 06:00:00,2024-05-28 06:00:00,BlueDart,,,,,,2.0,1.0,3.0,3,,False,
ORD149,2024-02-16,1663,83.03,Wallet,Bangalore,Delivered,2024-02-16 04:00:00,2024-02-16 06:00:00,2024-02-16 11:00:00,2024-02-18 11:00:00,BlueDart,TKT1834,Wrong Item,2024-05-18,2024-05-18 13:00:00,Closed,4.0,2.0,5.0,2,13.0,False,13.0
ORD150,2024-01-10,2998,294.5,Credit Card,Mumbai,Delivered,2024-01-10 04:00:00,2024-01-10 06:00:00,2024-01-10 15:00:00,2024-01-12 15:00:00,BlueDart,,,,,,4.0,2.0,9.0,2,,False,
ORD151,2024-04-20,4445,187.98,COD,Delhi,Delivered,2024-04-20 01:00:00,2024-04-20 04:00:00,2024-04-20 09:00:00,2024-04-21 09:00:00,Delhivery,TKT2064,Damaged Item,2024-01-15,2024-01-16 08:00:00,Closed,1.0,3.0,5.0,1,32.0,False,32.0
ORD152,2024-05-23,4743,240.13,Credit Card,Mumbai,Delivered,2024-05-23 02:00:00,2024-05-23 04:00:00,2024-05-23 08:00:00,2024-05-25 08:00:00,Ecom Express,,,,,,2.0,2.0,4.0,2,,False,
ORD153,2024-03-15,2495,34.82,Credit Card,Delhi,Delivered,2024-03-15 03:00:00,2024-03-15 06:00:00,2024-03-15 09:00:00,2024-03-17 09:00:00,BlueDart,,,,,,3.0,3.0,3.0,2,,False,
ORD154,2024-03-09,4304,63.2,Credit Card,Bangalore,Delivered,2024-03-09 03:00:00,2024-03-09 07:00:00,2024-03-09 17:00:00,2024-03-12 17:00:00,Delhivery,TKT1178,Wrong Item,2024-02-06,2024-02-08 03:00:00,Closed,3.0,4.0,10.0,3,51.0,False,51.0
ORD154,2024-03-09,4304,63.2,Credit Card,Bangalore,Delivered,2024-03-09 03:00:00,2024-03-09 07:00:00,2024-03-09 17:00:00,2024-03-12 17:00:00,Delhivery,TKT1822,Damaged Item,2024-02-11,2024-02-12 18:00:00,Closed,3.0,4.0,10.0,3,42.0,False,42.0
ORD155,2024-06-07,4763,229.94,Wallet,Hyderabad,Delayed,2024-06-07 03:00:00,2024-06-07 06:00:00,2024-06-07 12:00:00,2024-06-11 12:00:00,Delhivery,,,,,,3.0,3.0,6.0,4,,True,
ORD156,2024-01-14,2853,16.38,COD,Bangalore,Delivered,2024-01-14 01:00:00,2024-01-14 04:00:00,2024-01-14 06:00:00,2024-01-15 06:00:00,BlueDart,,,,,,1.0,3.0,2.0,1,,False,
ORD157,2024-02-17,5659,246.89,COD,Mumbai,Delayed,2024-02-17 03:00:00,2024-02-17 07:00:00,2024-02-17 10:00:00,2024-02-24 10:00:00,Ecom Express,TKT1818,Refund,2024-03-27,2024-03-27 19:00:00,Closed,3.0,4.0,3.0,7,19.0,True,11.4
ORD158,2024-03-19,2291,14.05,COD,Mumbai,Delivered,2024-03-19 02:00:00,2024-03-19 04:00:00,2024-03-19 09:00:00,2024-03-21 09:00:00,Delhivery,,,,,,2.0,2.0,5.0,2,,False,
ORD159,2024-03-12,4581,200.56,Credit Card,Bangalore,Delivered,2024-03-12 06:00:00,2024-03-12 10:00:00,2024-03-12 19:00:00,2024-03-13 19:00:00,Delhivery,,,,,,6.0,4.0,9.0,1,,False,
ORD160,2024-05-13,4457,115.88,Wallet,Bangalore,Delivered,2024-05-13 06:00:00,2024-05-13 07:00:00,2024-05-13 16:00:00,2024-05-14 16:00:00,Ecom Express,,,,,,6.0,1.0,9.0,1,,False,
ORD161,2024-04-23,2636,187.33,Wallet,Mumbai,Delivered,2024-04-23 06:00:00,2024-04-23 08:00:00,2024-04-23 18:00:00,2024-04-24 18:00:00,Ecom Express,,,,,,6.0,2.0,10.0,1,,False,
ORD162,2024-02-10,4696,211.85,Wallet,Bangalore,Delayed,2024-02-10 05:00:00,2024-02-10 07:00:00,2024-02-10 09:00:00,2024-02-14 09:00:00,BlueDart,,,,,,5.0,2.0,2.0,4,,True,
ORD163,2024-06-21,3999,109.32,Credit Card,Delhi,Delivered,2024-06-21 04:00:00,2024-06-21 08:00:00,2024-06-21 15:00:00,2024-06-22 15:00:00,Delhivery,,,,,,4.0,4.0,7.0,1,,False,
ORD164,2024-03-10,4152,41.31,COD,Delhi,Delivered,2024-03-10 03:00:00,2024-03-10 06:00:00,2024-03-10 08:00:00,2024-03-13 08:00:00,BlueDart,TKT2396,Late Delivery,2024-06-03,2024-06-04 19:00:00,Closed,3.0,3.0,2.0,3,43.0,False,30.099999999999998
ORD165,2024-04-01,1698,30.2,Credit Card,Mumbai,Delivered,2024-04-01 04:00:00,2024-04-01 05:00:00,2024-04-01 15:00:00,2024-04-03 15:00:00,BlueDart,,,,,,4.0,1.0,10.0,2,,False,
ORD166,2024-01-01,3160,180.79,Wallet,Mumbai,Delivered,2024-01-01 04:00:00,2024-01-01 08:00:00,2024-01-01 18:00:00,2024-01-02 18:00:00,Ecom Express,TKT2101,Damaged Item,2024-03-07,2024-03-09 14:00:00,Closed,4.0,4.0,10.0,1,62.0,False,62.0
ORD167,2024-01-28,5097,160.99,Credit Card,Bangalore,Delivered,2024-01-28 05:00:00,2024-01-28 06:00:00,2024-01-28 15:00:00,2024-01-30 15:00:00,Delhivery,,,,,,5.0,1.0,9.0,2,,False,
ORD168,2024-06-07,5737,225.24,UPI,Bangalore,Delivered,2024-06-07 03:00:00,2024-06-07 06:00:00,2024-06-07 09:00:00,2024-06-10 09:00:00,BlueDart,,,,,,3.0,3.0,3.0,3,,False,
ORD169,2024-06-27,1854,157.82,COD,Hyderabad,Delivered,2024-06-27 02:00:00,2024-06-27 06:00:00,2024-06-27 09:00:00,2024-06-28 09:00:00,Delhivery,,,,,,2.0,4.0,3.0,1,,False,
ORD170,2024-04-01,4474,132.51,COD,Delhi,Delivered,2024-04-01 02:00:00,2024-04-01 05:00:00,2024-04-01 07:00:00,2024-04-02 07:00:00,Delhivery,,,,,,2.0,3.0,2.0,1,,False,
ORD171,2024-05-24,2707,125.45,Wallet,Mumbai,Delivered,2024-05-24 03:00:00,2024-05-24 05:00:00,2024-05-24 11:00:00,2024-05-26 11:00:00,Ecom Express,TKT9,Late Delivery,2024-02-17,2024-02-18 23:00:00,Closed,3.0,2.0,6.0,2,47.0,False,32.9
ORD172,2024-06-01,3777,17.67,Credit Card,Mumbai,Delivered,2024-06-01 01:00:00,2024-06-01 05:00:00,2024-06-01 14:00:00,2024-06-02 14:00:00,BlueDart,TKT236,Refund,2024-05-15,2024-05-16 15:00:00,Closed,1.0,4.0,9.0,1,39.0,False,23.4
ORD172,2024-06-01,3777,17.67,Credit Card,Mumbai,Delivered,2024-06-01 01:00:00,2024-06-01 05:00:00,2024-06-01 14:00:00,2024-06-02 14:00:00,BlueDart,TKT2146,Damaged Item,2024-01-01,2024-01-04 00:00:00,Closed,1.0,4.0,9.0,1,72.0,False,72.0
ORD173,2024-01-16,2733,107.31,Wallet,Mumbai,Delivered,2024-01-16 06:00:00,2024-01-16 08:00:00,2024-01-16 11:00:00,2024-01-18 11:00:00,BlueDart,,,,,,6.0,2.0,3.0,2,,False,
ORD174,2024-05-26,5931,293.05,Credit Card,Mumbai,Delivered,2024-05-26 02:00:00,2024-05-26 06:00:00,2024-05-26 15:00:00,2024-05-28 15:00:00,BlueDart,,,,,,2.0,4.0,9.0,2,,False,
ORD175,2024-05-25,4510,263.33,UPI,Hyderabad,Delivered,2024-05-25 03:00:00,2024-05-25 06:00:00,2024-05-25 10:00:00,2024-05-26 10:00:00,Ecom Express,TKT2888,Refund,2024-05-09,2024-05-11 02:00:00,Closed,3.0,3.0,4.0,1,50.0,False,30.0
ORD176,2024-02-03,1202,105.52,COD,Delhi,Delivered,2024-02-03 04:00:00,2024-02-03 06:00:00,2024-02-03 15:00:00,2024-02-04 15:00:00,Ecom Express,,,,,,4.0,2.0,9.0,1,,False,
ORD177,2024-03-21,4255,180.46,COD,Hyderabad,Delivered,2024-03-21 02:00:00,2024-03-21 05:00:00,2024-03-21 12:00:00,2024-03-23 12:00:00,BlueDart,,,,,,2.0,3.0,7.0,2,,False,
ORD178,2024-05-02,5218,255.72,Credit Card,Delhi,Cancelled,2024-05-02 06:00:00,2024-05-02 09:00:00,2024-05-02 16:00:00,2024-05-05 16:00:00,Ecom Express,,,,,,6.0,3.0,7.0,3,,False,
ORD179,2024-05-05,5496,137.97,COD,Mumbai,Delivered,2024-05-05 01:00:00,2024-05-05 02:00:00,2024-05-05 07:00:00,2024-05-08 07:00:00,Delhivery,TKT1756,Late Delivery,2024-05-15,2024-05-16 08:00:00,Closed,1.0,1.0,5.0,3,32.0,False,22.4
ORD179,2024-05-05,5496,137.97,COD,Mumbai,Delivered,2024-05-05 01:00:00,2024-05-05 02:00:00,2024-05-05 07:00:00,2024-05-08 07:00:00,Delhivery,TKT2289,Wrong Item,2024-03-20,2024-03-22 05:00:00,Closed,1.0,1.0,5.0,3,53.0,False,53.0
ORD180,2024-01-21,1766,15.21,Credit Card,Delhi,Delivered,2024-01-21 04:00:00,2024-01-21 05:00:00,2024-01-21 10:00:00,2024-01-24 10:00:00,Delhivery,,,,,,4.0,1.0,5.0,3,,False,
ORD181,2024-03-14,5389,31.61,Wallet,Mumbai,Delayed,2024-03-14 03:00:00,2024-03-14 06:00:00,2024-03-14 11:00:00,2024-03-18 11:00:00,Delhivery,TKT1997,Refund,2024-04-06,2024-04-07 22:00:00,Closed,3.0,3.0,5.0,4,46.0,True,27.599999999999998
ORD182,2024-03-20,3327,158.01,UPI,Hyderabad,Delivered,2024-03-20 04:00:00,2024-03-20 06:00:00,2024-03-20 11:00:00,2024-03-21 11:00:00,Ecom Express,,,,,,4.0,2.0,5.0,1,,False,
ORD183,2024-02-20,3931,291.14,Credit Card,Delhi,Delivered,2024-02-20 06:00:00,2024-02-20 10:00:00,2024-02-20 14:00:00,2024-02-23 14:00:00,Ecom Express,,,,,,6.0,4.0,4.0,3,,False,
ORD184,2024-06-17,1197,211.03,UPI,Bangalore,Delivered,2024-06-17 05:00:00,2024-06-17 09:00:00,2024-06-17 15:00:00,2024-06-19 15:00:00,BlueDart,TKT2230,Late Delivery,2024-03-27,2024-03-27 06:00:00,Closed,5.0,4.0,6.0,2,6.0,False,4.199999999999999
ORD185,2024-01-15,2930,30.57,Wallet,Delhi,Delivered,2024-01-15 03:00:00,2024-01-15 07:00:00,2024-01-15 17:00:00,2024-01-16 17:00:00,BlueDart,,,,,,3.0,4.0,10.0,1,,False,
ORD186,2024-02-01,4582,64.91,Wallet,Mumbai,Delivered,2024-02-01 03:00:00,2024-02-01 04:00:00,2024-02-01 06:00:00,2024-02-04 06:00:00,Delhivery,,,,,,3.0,1.0,2.0,3,,False,
ORD187,2024-02-09,1608,233.68,Wallet,Bangalore,Delivered,2024-02-09 05:00:00,2024-02-09 07:00:00,2024-02-09 09:00:00,2024-02-12 09:00:00,Delhivery,,,,,,5.0,2.0,2.0,3,,False,
ORD188,2024-06-13,4272,254.02,Credit Card,Mumbai,Delivered,2024-06-13 05:00:00,2024-06-13 08:00:00,2024-06-13 11:00:00,2024-06-15 11:00:00,Delhivery,TKT1856,Wrong Item,2024-01-18,2024-01-20 16:00:00,Closed,5.0,3.0,3.0,2,64.0,False,64.0
ORD189,2024-04-02,2147,189.13,UPI,Bangalore,Delivered,2024-04-02 02:00:00,2024-04-02 05:00:00,2024-04-02 15:00:00,2024-04-03 15:00:00,BlueDart,,,,,,2.0,3.0,10.0,1,,False,
ORD190,2024-02-04,5282,196.88,UPI,Bangalore,Delivered,2024-02-04 06:00:00,2024-02-04 10:00:00,2024-02-04 13:00:00,2024-02-05 13:00:00,Delhivery,TKT2417,Damaged Item,2024-05-01,2024-05-03 07:00:00,Closed,6.0,4.0,3.0,1,55.0,False,55.0
ORD191,2024-03-06,4397,18.22,COD,Delhi,Delivered,2024-03-06 02:00:00,2024-03-06 03:00:00,2024-03-06 05:00:00,2024-03-07 05:00:00,Delhivery,TKT646,Late Delivery,2024-01-01,2024-01-02 12:00:00,Closed,2.0,1.0,2.0,1,36.0,False,25.2
ORD192,2024-01-19,3511,250.27,Credit Card,Delhi,Delivered,2024-01-19 02:00:00,2024-01-19 03:00:00,2024-01-19 06:00:00,2024-01-22 06:00:00,Ecom Express,,,,,,2.0,1.0,3.0,3,,False,
ORD193,2024-01-12,2794,238.6,COD,Bangalore,Delivered,2024-01-12 04:00:00,2024-01-12 06:00:00,2024-01-12 13:00:00,2024-01-13 13:00:00,BlueDart,,,,,,4.0,2.0,7.0,1,,False,
ORD194,2024-01-08,1659,85.12,COD,Bangalore,Delayed,2024-01-08 01:00:00,2024-01-08 03:00:00,2024-01-08 05:00:00,2024-01-13 05:00:00,BlueDart,TKT379,Wrong Item,2024-04-27,2024-04-28 14:00:00,Closed,1.0,2.0,2.0,5,38.0,True,38.0
ORD195,2024-04-24,3811,215.52,Credit Card,Bangalore,Delivered,2024-04-24 04:00:00,2024-04-24 08:00:00,2024-04-24 13:00:00,2024-04-27 13:00:00,Ecom Express,TKT1047,Wrong Item,2024-05-25,2024-05-27 01:00:00,Closed,4.0,4.0,5.0,3,49.0,False,49.0
ORD196,2024-05-20,2369,72.31,COD,Mumbai,Delivered,2024-05-20 04:00:00,2024-05-20 08:00:00,2024-05-20 15:00:00,2024-05-21 15:00:00,Delhivery,,,,,,4.0,4.0,7.0,1,,False,
ORD197,2024-02-15,2986,21.7,COD,Delhi,Delayed,2024-02-15 06:00:00,2024-02-15 08:00:00,2024-02-15 16:00:00,2024-02-21 16:00:00,BlueDart,TKT430,Refund,2024-01-09,2024-01-10 12:00:00,Closed,6.0,2.0,8.0,6,36.0,True,21.599999999999998
ORD198,2024-05-12,1146,68.33,COD,Mumbai,Delayed,2024-05-12 06:00:00,2024-05-12 09:00:00,2024-05-12 11:00:00,2024-05-16 11:00:00,Delhivery,TKT1823,Late Delivery,2024-02-05,2024-02-07 18:00:00,Closed,6.0,3.0,2.0,4,66.0,True,46.199999999999996
ORD199,2024-02-18,4219,61.8,Wallet,Delhi,Delivered,2024-02-18 03:00:00,2024-02-18 05:00:00,2024-02-18 11:00:00,2024-02-19 11:00:00,Delhivery,TKT86,Damaged Item,2024-05-26,2024-05-27 17:00:00,Closed,3.0,2.0,6.0,1,41.0,False,41.0
ORD200,2024-03-31,3911,107.95,Credit Card,Hyderabad,Delivered,2024-03-31 05:00:00,2024-03-31 06:00:00,2024-03-31 11:00:00,2024-04-03 11:00:00,BlueDart,,,,,,5.0,1.0,5.0,3,,False,
ORD201,2024-01-27,2734,131.35,Wallet,Mumbai,Delivered,2024-01-27 01:00:00,2024-01-27 04:00:00,2024-01-27 14:00:00,2024-01-30 14:00:00,Delhivery,,,,,,1.0,3.0,10.0,3,,False,
ORD202,2024-06-24,2843,157.48,COD,Delhi,Delayed,2024-06-24 05:00:00,2024-06-24 09:00:00,2024-06-24 15:00:00,2024-06-30 15:00:00,Ecom Express,,,,,,5.0,4.0,6.0,6,,True,
ORD203,2024-02-20,1488,148.26,COD,Bangalore,Delivered,2024-02-20 02:00:00,2024-02-20 05:00:00,2024-02-20 12:00:00,2024-02-23 12:00:00,Delhivery,,,,,,2.0,3.0,7.0,3,,False,
ORD204,2024-01-28,3976,88.5,Wallet,Bangalore,Delivered,2024-01-28 03:00:00,2024-01-28 04:00:00,2024-01-28 07:00:00,2024-01-29 07:00:00,Delhivery,,,,,,3.0,1.0,3.0,1,,False,
